Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
0,68.4,4380430336,66.3,43.00000000000001,40964096,0.5,23.2,0,74.7055121006459,-0.00028554630557664495
1,73.9,4392787968,66.1,48.50000000000001,53321728,0.29999999999999716,23.2,0,74.7055121006459,-0.00028554630557664495
2,65.7,4399808512,66.1,40.300000000000004,60342272,0.29999999999999716,23.2,0,74.7055121006459,-0.00028554630557664495
3,64.2,4391804928,66.0,38.800000000000004,52338688,0.20000000000000284,23.2,0,74.7055121006459,-0.00028554630557664495
4,81.8,4383277056,65.9,56.4,43810816,0.10000000000000853,23.2,0,74.7055121006459,-0.00028554630557664495
5,63.3,4376330240,65.8,37.9,36864000,0.0,23.2,0,74.7055121006459,-0.00028554630557664495
6,61.8,4378472448,65.8,36.4,39006208,0.0,23.2,0,74.70583664854439,3.900159290992633e-05
7,73.9,4366831616,65.7,48.50000000000001,27365376,-0.09999999999999432,23.2,0,74.70583664854439,3.900159290992633e-05
8,64.4,4371894272,65.7,39.00000000000001,32428032,-0.09999999999999432,23.2,0,74.70583664854439,3.900159290992633e-05
9,64.3,4379537408,65.8,38.9,40071168,0.0,23.2,9846784,74.71142806849758,0.005630421546101161
10,83.5,4378157056,65.8,58.1,38690816,0.0,23.2,9846784,74.71330222111057,0.007504574159085564
11,65.1,4379160576,65.8,39.699999999999996,39694336,0.0,23.2,9846784,74.71357250866158,0.007774861710103664
12,58.4,4377350144,65.8,33.0,37883904,0.0,23.2,9846784,74.71357250866158,0.007774861710103664
13,74.6,4377829376,65.8,49.199999999999996,38363136,0.0,23.2,9846784,74.71357250866158,0.007774861710103664
14,83.3,4387549184,65.9,57.9,48082944,0.10000000000000853,23.2,9846784,74.71357250866158,0.007774861710103664
15,77.5,4394557440,66.0,52.1,55091200,0.20000000000000284,23.2,9846784,74.71357250866158,0.007774861710103664
16,60.5,4394070016,66.0,35.1,54603776,0.20000000000000284,23.2,9846784,74.713644584366,0.007846937414512922
17,61.9,4395155456,66.1,36.5,55689216,0.29999999999999716,23.2,9846784,74.713644584366,0.007846937414512922
18,76.5,4392251392,66.1,51.1,52785152,0.29999999999999716,23.2,9846784,74.713644584366,0.007846937414512922
19,85.7,4394340352,66.0,60.300000000000004,54874112,0.20000000000000284,23.2,9846784,74.713644584366,0.007846937414512922
20,77.4,4403175424,66.0,52.00000000000001,63709184,0.20000000000000284,23.2,9846784,74.71343162335302,0.007633976401535847
21,86.3,4438949888,66.5,60.9,99483648,0.7000000000000028,23.2,9846784,74.71349384661099,0.0076961996595059645
22,95.7,4434903040,66.5,70.30000000000001,95436800,0.7000000000000028,23.2,9846784,74.71335541790503,0.0075577709535537
23,85.3,4435079168,66.5,59.9,95612928,0.7000000000000028,23.2,9846784,74.71335541790503,0.0075577709535537
24,91.7,4432842752,66.5,66.30000000000001,93376512,0.7000000000000028,23.2,9846784,74.71353559882657,0.007737951875085969
25,88.4,4423569408,66.3,63.00000000000001,84103168,0.5,23.2,9846784,74.71339472185981,0.007597074908332502
26,77.5,4413296640,66.2,52.1,73830400,0.4000000000000057,23.2,9846784,74.71353886472963,0.007741217778146847
27,60.6,4418789376,66.3,35.2,79323136,0.5,23.2,9846784,74.71353886472963,0.007741217778146847
28,87.2,4452868096,67.3,61.800000000000004,113401856,1.5,23.2,9846784,74.71167562314119,0.005877976189708534
29,97.2,4468154368,67.4,71.80000000000001,128688128,1.6000000000000085,23.2,9846784,74.71142911701585,0.005631470064372479
30,67.6,4466032640,67.4,42.199999999999996,126566400,1.6000000000000085,23.2,9846784,74.71142911701585,0.005631470064372479
31,63.8,4460888064,67.3,38.4,121421824,1.5,23.2,9846784,74.71142911701585,0.005631470064372479
32,76.0,4466794496,67.4,50.6,127328256,1.6000000000000085,23.2,9846784,74.7102064198122,0.004408772860713839
33,67.2,4475215872,66.7,41.800000000000004,135749632,0.9000000000000057,23.2,9846784,74.70999349484825,0.004195847896767191
34,63.5,4472827904,66.6,38.1,133361664,0.7999999999999972,23.2,9846784,74.70999349484825,0.004195847896767191
35,77.4,4446044160,66.3,52.00000000000001,106577920,0.5,23.2,9846784,74.70999349484825,0.004195847896767191
36,67.9,4451508224,66.4,42.50000000000001,112041984,0.6000000000000085,23.2,9846784,74.70999349484825,0.004195847896767191
37,59.2,4452663296,66.3,33.800000000000004,113197056,0.5,23.2,9846784,74.70999349484825,0.004195847896767191
38,83.8,4465307648,66.5,58.4,125841408,0.7000000000000028,23.2,9846784,74.7106962242669,0.004898577315415764
39,96.7,4467838976,66.6,71.30000000000001,128372736,0.7999999999999972,23.2,9846784,74.71105658317909,0.005258936227605204
40,90.9,4467150848,66.7,65.5,127684608,0.9000000000000057,23.2,22720512,74.72574028938699,0.019942642435509583
41,75.6,4432666624,67.7,50.199999999999996,93200384,1.9000000000000057,23.2,22720512,74.7274138311582,0.021616184206720845
42,67.5,4414328832,67.5,42.1,74862592,1.7000000000000028,23.2,22720512,74.72709137393021,0.021293726978726113
43,77.0,4427042816,67.4,51.6,87576576,1.6000000000000085,23.2,22720512,74.72716334601789,0.02136569906640773
44,68.6,4432670720,67.4,43.199999999999996,93204480,1.6000000000000085,23.2,22720512,74.72673773301068,0.020940086059198393
45,62.8,4434812928,67.5,37.4,95346688,1.7000000000000028,23.2,22720512,74.72673773301068,0.020940086059198393
46,76.5,4440424448,66.9,51.1,100958208,1.1000000000000085,23.2,22720512,74.7268456915768,0.021048044625317175
47,62.5,4443439104,66.9,37.1,103972864,1.1000000000000085,23.2,22720512,74.7270616059421,0.02126395899061606
48,64.9,4445130752,67.0,39.50000000000001,105664512,1.2000000000000028,23.2,22720512,74.72713357657737,0.02133592962589148
49,86.6,4450361344,67.1,61.199999999999996,110895104,1.2999999999999972,23.2,22720512,74.72713357657737,0.02133592962589148
50,64.6,4461789184,67.0,39.199999999999996,122322944,1.2000000000000028,23.2,22720512,74.72713357657737,0.02133592962589148
51,60.7,4473159680,67.2,35.300000000000004,133693440,1.4000000000000057,23.2,22720512,74.71171428307056,0.005916636119081886
52,77.3,4475056128,67.2,51.9,135589888,1.4000000000000057,23.2,22720512,74.71171428307056,0.005916636119081886
53,72.0,4487114752,67.3,46.6,147648512,1.5,23.2,22720512,74.71171428307056,0.005916636119081886
