Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
21,62.1,4412047360,66.2,34.5,69701632,0.29999999999999716,23.2,0,74.7395304086079,-0.006090041539252411
22,57.2,4413386752,66.2,29.6,71041024,0.29999999999999716,23.2,0,74.7395304086079,-0.006090041539252411
23,71.5,4412657664,66.2,43.9,70311936,0.29999999999999716,23.2,0,74.7395304086079,-0.006090041539252411
24,70.0,4416102400,66.2,42.4,73756672,0.29999999999999716,23.2,0,74.7395304086079,-0.006090041539252411
25,69.0,4414488576,66.2,41.4,72142848,0.29999999999999716,23.2,0,74.7399791514335,-0.005641298713655374
26,57.7,4422742016,66.4,30.1,80396288,0.5,23.2,11415552,74.74690571771791,0.0012852675707506478
27,60.5,4426067968,66.3,32.9,83722240,0.3999999999999915,23.2,11415552,74.74697747572071,0.0013570255735544379
28,65.3,4424040448,66.4,37.699999999999996,81694720,0.5,23.2,11415552,74.74697747572071,0.0013570255735544379
29,55.0,4425068544,66.5,27.4,82722816,0.5999999999999943,23.2,11415552,74.74697747572071,0.0013570255735544379
30,57.5,4434337792,66.6,29.9,91992064,0.6999999999999886,23.2,11415552,74.74697747572071,0.0013570255735544379
31,81.5,4432322560,66.6,53.9,89976832,0.6999999999999886,23.2,11415552,74.74758811950396,0.0019676693568015935
32,77.8,4428636160,66.6,50.199999999999996,86290432,0.6999999999999886,23.2,11415552,74.73789918795266,-0.007721262194493761
33,56.7,4427358208,66.4,29.1,85012480,0.5,23.2,11415552,74.73779526440634,-0.007825185740813367
34,69.0,4429631488,66.4,41.4,87285760,0.5,23.2,11415552,74.73779526440634,-0.007825185740813367
35,59.0,4433367040,66.5,31.4,91021312,0.5999999999999943,23.2,11415552,74.73779526440634,-0.007825185740813367
36,57.9,4440985600,66.5,30.299999999999997,98639872,0.5999999999999943,23.2,11415552,74.73786702877142,-0.007753421375738867
37,68.5,4443455488,66.6,40.9,101109760,0.6999999999999886,23.2,11415552,74.73795673365439,-0.007663716492771755
38,67.6,4444594176,66.6,39.99999999999999,102248448,0.6999999999999886,23.2,11415552,74.73795673365439,-0.007663716492771755
39,66.4,4447948800,66.6,38.800000000000004,105603072,0.6999999999999886,23.2,11415552,74.73795673365439,-0.007663716492771755
40,55.3,4447981568,66.7,27.699999999999996,105635840,0.7999999999999972,23.2,11415552,74.73795673365439,-0.007663716492771755
41,61.5,4450795520,66.7,33.9,108449792,0.7999999999999972,23.2,11415552,74.73795673365439,-0.007663716492771755
42,73.5,4451344384,66.7,45.9,108998656,0.7999999999999972,23.2,11415552,74.73795673365439,-0.007663716492771755
43,82.4,4453515264,66.7,54.800000000000004,111169536,0.7999999999999972,23.2,11415552,74.73795673365439,-0.007663716492771755
44,74.8,4340785152,65.3,47.199999999999996,-1560576,-0.6000000000000085,23.2,11415552,74.73795673365439,-0.007663716492771755
45,69.3,4344983552,65.3,41.699999999999996,2637824,-0.6000000000000085,23.2,11415552,74.73795673365439,-0.007663716492771755
46,63.1,4346359808,65.4,35.5,4014080,-0.5,23.2,11415552,74.738064378673,-0.007556071474155601
47,54.2,4345991168,65.4,26.6,3645440,-0.5,23.2,11415552,74.738064378673,-0.007556071474155601
48,68.6,4348223488,65.4,40.99999999999999,5877760,-0.5,23.2,11415552,74.7382617254912,-0.007358724655958326
49,59.2,4347117568,65.4,31.6,4771840,-0.5,23.2,11415552,74.7382617254912,-0.007358724655958326
50,54.1,4346560512,65.4,26.5,4214784,-0.5,23.2,11415552,74.73836936791062,-0.007251082236535922
51,78.3,4349325312,65.4,50.699999999999996,6979584,-0.5,23.2,11415552,74.73836936791062,-0.007251082236535922
52,70.5,4344254464,65.5,42.9,1908736,-0.4000000000000057,23.2,11415552,74.73836936791062,-0.007251082236535922
53,65.9,4331872256,67.3,38.300000000000004,-10473472,1.3999999999999915,23.2,11415552,74.73867434978399,-0.006946100363165897
54,67.9,4345851904,67.3,40.300000000000004,3506176,1.3999999999999915,23.2,11415552,74.73867434978399,-0.006946100363165897
55,67.7,4346982400,67.0,40.1,4636672,1.0999999999999943,23.2,11415552,74.73903314256009,-0.006587307587068381
56,56.0,4348932096,67.0,28.4,6586368,1.0999999999999943,23.2,11415552,74.73903314256009,-0.006587307587068381
57,65.0,4351897600,67.0,37.4,9551872,1.0999999999999943,23.2,23326720,74.74689102452606,0.0012705743789069857
58,66.5,4351123456,66.3,38.9,8777728,0.3999999999999915,23.2,23326720,74.74689102452606,0.0012705743789069857
59,53.7,4349612032,66.4,26.1,7266304,0.5,23.2,23326720,74.74689102452606,0.0012705743789069857
60,67.1,4357308416,66.5,39.49999999999999,14962688,0.5999999999999943,23.2,23326720,74.74689102452606,0.0012705743789069857
61,73.9,4366917632,66.7,46.300000000000004,24571904,0.7999999999999972,23.2,23326720,74.74689102452606,0.0012705743789069857
62,54.6,4369027072,66.7,27.0,26681344,0.7999999999999972,23.2,23326720,74.74732128975647,0.0017008396093132205
63,59.3,4372869120,66.6,31.699999999999996,30523392,0.6999999999999886,23.2,23326720,74.75153352895498,0.005913078807822103
64,70.5,4373049344,66.6,42.9,30703616,0.6999999999999886,23.2,23326720,74.75153352895498,0.005913078807822103
65,57.0,4377186304,66.7,29.4,34840576,0.7999999999999972,23.2,23326720,74.75153352895498,0.005913078807822103
66,61.8,4379582464,66.6,34.199999999999996,37236736,0.6999999999999886,23.2,23326720,74.75153352895498,0.005913078807822103
67,67.8,4375638016,66.6,40.199999999999996,33292288,0.6999999999999886,23.2,23326720,74.75153352895498,0.005913078807822103
68,68.5,4377587712,66.7,40.9,35241984,0.7999999999999972,23.2,23326720,74.75153352895498,0.005913078807822103
69,61.5,4379201536,66.6,33.9,36855808,0.6999999999999886,23.2,23326720,74.75153352895498,0.005913078807822103
70,54.0,4381573120,66.7,26.4,39227392,0.7999999999999972,23.2,23326720,74.75174858431038,0.006128134163219556
71,70.2,4376526848,66.6,42.6,34181120,0.6999999999999886,23.2,23326720,74.75174858431038,0.006128134163219556
72,70.7,4381569024,66.7,43.1,39223296,0.7999999999999972,23.2,23326720,74.75189195251203,0.0062715023648678425
73,53.0,4382101504,66.7,25.4,39755776,0.7999999999999972,23.2,23326720,74.75207116047447,0.0064507103273143684
74,85.1,4389621760,66.8,57.49999999999999,47276032,0.8999999999999915,23.2,23326720,74.75169975562132,0.006079305474159469
75,74.3,4389584896,66.8,46.699999999999996,47239168,0.8999999999999915,23.2,23326720,74.75143446870005,0.005814018552896982
76,77.4,4386025472,66.8,49.800000000000004,43679744,0.8999999999999915,23.2,23326720,74.75143446870005,0.005814018552896982
77,61.4,4389507072,66.8,33.8,47161344,0.8999999999999915,23.2,23326720,74.75143446870005,0.005814018552896982
78,52.5,4391751680,66.8,24.9,49405952,0.8999999999999915,23.2,23326720,74.75143446870005,0.005814018552896982
79,66.4,4391137280,66.8,38.800000000000004,48791552,0.8999999999999915,23.2,23326720,74.75143446870005,0.005814018552896982
80,70.3,4391849984,66.8,42.699999999999996,49504256,0.8999999999999915,23.2,23326720,74.75143446870005,0.005814018552896982
81,79.7,4392738816,66.8,52.1,50393088,0.8999999999999915,23.2,23326720,74.75143446870005,0.005814018552896982
82,60.6,4391284736,66.8,33.0,48939008,0.8999999999999915,23.2,23326720,74.75163159781248,0.006011147665319072
83,55.2,4392910848,66.8,27.6,50565120,0.8999999999999915,23.2,23326720,74.75163159781248,0.006011147665319072
84,71.1,4392996864,66.8,43.49999999999999,50651136,0.8999999999999915,23.2,23326720,74.75163159781248,0.006011147665319072
85,72.2,4396580864,66.9,44.6,54235136,1.0,23.2,23326720,74.75173912148547,0.006118671338313675
86,75.6,4397268992,66.9,47.99999999999999,54923264,1.0,23.2,23326720,74.75200792666135,0.006387476514191803
87,53.8,4398612480,66.9,26.199999999999996,56266752,1.0,23.2,33849344,74.75507190116721,0.009451451020055401
88,62.0,4398100480,66.9,34.4,55754752,1.0,23.2,33849344,74.75507190116721,0.009451451020055401
89,70.4,4403458048,67.1,42.800000000000004,61112320,1.1999999999999886,23.2,33849344,74.75507190116721,0.009451451020055401
90,70.9,4408541184,67.0,43.300000000000004,66195456,1.0999999999999943,23.2,33849344,74.75507190116721,0.009451451020055401
91,74.7,4407386112,67.2,47.1,65040384,1.2999999999999972,23.2,33849344,74.75507190116721,0.009451451020055401
92,52.4,4415021056,67.1,24.799999999999997,72675328,1.1999999999999886,23.2,33849344,74.75507190116721,0.009451451020055401
93,52.0,4415324160,67.1,24.4,72978432,1.1999999999999886,23.2,33849344,74.7551435641843,0.009523114037136793
94,60.6,4414799872,67.1,33.0,72454144,1.1999999999999886,23.2,33849344,74.7551435641843,0.009523114037136793
95,68.0,4418846720,67.1,40.4,76500992,1.1999999999999886,23.2,33849344,74.7562184606192,0.010598010472037345
96,64.4,4414980096,67.1,36.800000000000004,72634368,1.1999999999999886,23.2,33849344,74.7562184606192,0.010598010472037345
97,51.0,4417613824,67.2,23.4,75268096,1.2999999999999972,23.2,33849344,74.7562184606192,0.010598010472037345
98,54.9,4418662400,67.1,27.299999999999997,76316672,1.1999999999999886,23.2,33849344,74.7562184606192,0.010598010472037345
99,63.6,4419518464,67.1,36.0,77172736,1.1999999999999886,23.2,33849344,74.75629011712694,0.01066966697977989
100,70.1,4420030464,67.2,42.49999999999999,77684736,1.2999999999999972,23.2,33849344,74.75648717042563,0.010866720278471576
101,59.6,4427005952,67.2,32.0,84660224,1.2999999999999972,23.2,33849344,74.75648717042563,0.010866720278471576
102,59.0,4429225984,67.3,31.4,86880256,1.3999999999999915,23.2,33849344,74.75648717042563,0.010866720278471576
103,71.0,4427128832,67.3,43.4,84783104,1.3999999999999915,23.2,33849344,74.75648717042563,0.010866720278471576
104,55.5,4432683008,67.3,27.9,90337280,1.3999999999999915,23.2,33849344,74.75668422064794,0.011063770500783221
105,57.7,4435042304,67.3,30.1,92696576,1.3999999999999915,23.2,33849344,74.75668422064794,0.011063770500783221
106,82.2,4412559360,66.5,54.6,70213632,0.5999999999999943,23.2,33849344,74.75679170129075,0.011171251143593963
107,90.7,4419661824,66.6,63.1,77316096,0.6999999999999886,23.2,33849344,74.75679170129075,0.011171251143593963
108,100.0,4421332992,66.6,72.4,78987264,0.6999999999999886,23.2,33849344,74.75679170129075,0.011171251143593963
109,84.2,4344102912,65.7,56.6,1757184,-0.20000000000000284,23.2,33849344,74.75679170129075,0.011171251143593963
110,57.8,4345556992,65.7,30.199999999999996,3211264,-0.20000000000000284,23.2,33849344,74.75691709421724,0.011296644070085904
111,65.4,4344840192,65.7,37.800000000000004,2494464,-0.20000000000000284,23.2,33849344,74.75564392633056,0.010023476183405933
112,68.5,4335517696,65.7,40.9,-6828032,-0.20000000000000284,23.2,33849344,74.75564392633056,0.010023476183405933
113,91.5,4382420992,66.1,63.9,40075264,0.19999999999998863,23.2,33849344,74.75593054363021,0.010310093483056448
114,79.6,4329164800,66.6,51.99999999999999,-13180928,0.6999999999999886,23.2,33849344,74.75593054363021,0.010310093483056448
115,53.2,4338466816,66.7,25.6,-3878912,0.7999999999999972,23.2,33849344,74.75593054363021,0.010310093483056448
116,62.2,4342804480,66.4,34.6,458752,0.5,23.2,33849344,74.75682618074477,0.011205730597609431
117,70.6,4346757120,66.5,42.99999999999999,4411392,0.5999999999999943,23.2,33849344,74.75747100011637,0.011850549969210533
118,70.8,4340555776,66.9,43.199999999999996,-1789952,1.0,23.2,50843648,74.76679928247025,0.021178832323087704
119,82.7,4343279616,65.8,55.1,933888,-0.10000000000000853,23.2,50843648,74.76679928247025,0.021178832323087704
120,68.5,4351897600,65.9,40.9,9551872,0.0,23.2,50843648,74.76679928247025,0.021178832323087704
121,65.2,4349407232,65.9,37.6,7061504,0.0,23.2,50843648,74.76679928247025,0.021178832323087704
122,55.4,4348350464,65.7,27.799999999999997,6004736,-0.20000000000000284,23.2,50843648,74.76679928247025,0.021178832323087704
123,67.0,4349657088,65.8,39.4,7311360,-0.10000000000000853,23.2,50843648,74.76679928247025,0.021178832323087704
124,69.1,4350930944,65.8,41.49999999999999,8585216,-0.10000000000000853,23.2,50843648,74.76679928247025,0.021178832323087704
125,69.8,4363988992,65.9,42.199999999999996,21643264,0.0,23.2,50843648,74.76679928247025,0.021178832323087704
126,53.8,4353011712,65.8,26.199999999999996,10665984,-0.10000000000000853,23.2,50843648,74.76679928247025,0.021178832323087704
127,58.8,4355792896,65.8,31.199999999999996,13447168,-0.10000000000000853,23.2,50843648,74.76690666974976,0.02128621960260091
128,67.1,4360683520,65.8,39.49999999999999,18337792,-0.10000000000000853,23.2,50843648,74.76690666974976,0.02128621960260091
129,52.9,4357808128,65.9,25.299999999999997,15462400,0.0,23.2,50843648,74.76690666974976,0.02128621960260091
130,64.0,4360929280,65.9,36.4,18583552,0.0,23.2,50843648,74.76690666974976,0.02128621960260091
131,77.9,4362641408,65.9,50.300000000000004,20295680,0.0,23.2,50843648,74.76690666974976,0.02128621960260091
132,53.8,4359884800,65.9,26.199999999999996,17539072,0.0,23.2,50843648,74.76213408722259,0.016513637075433962
133,57.2,4361056256,65.9,29.6,18710528,0.0,23.2,50843648,74.76242048471256,0.016800034565406463
134,67.9,4363399168,65.9,40.300000000000004,21053440,0.0,23.2,50843648,74.76242048471256,0.016800034565406463
135,77.9,4379738112,66.1,50.300000000000004,37392384,0.19999999999998863,23.2,50843648,74.7622083856696,0.016587935522437647
136,74.9,4379082752,66.1,47.300000000000004,36737024,0.19999999999998863,23.2,50843648,74.76238738179654,0.016766931649385697
137,50.5,4381970432,66.1,22.9,39624704,0.19999999999998863,23.2,50843648,74.76238738179654,0.016766931649385697
138,61.2,4381954048,66.1,33.6,39608320,0.19999999999998863,23.2,50843648,74.76267377031857,0.01705332017141359
139,66.8,4367564800,66.0,39.199999999999996,25219072,0.09999999999999432,23.2,50843648,74.7630138482466,0.017393398099443402
140,72.3,4378611712,66.1,44.699999999999996,36265984,0.19999999999998863,23.2,50843648,74.7630138482466,0.017393398099443402
141,68.3,4375519232,66.1,40.699999999999996,33173504,0.19999999999998863,23.2,50843648,74.7630138482466,0.017393398099443402
142,19.7,4338069504,65.6,-7.900000000000002,-4276224,-0.30000000000001137,23.2,50843648,74.7630138482466,0.017393398099443402
