Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
25,99.7,4392235008,66.3,84.7,59174912,1.0,23.4,7143424,74.90120186838712,0.004787813992123802
26,98.5,4393947136,66.3,83.5,60887040,1.0,23.4,7143424,74.90127236468837,0.004858310293371915
27,99.0,4405702656,66.5,84.0,72642560,1.2000000000000028,23.4,7143424,74.90127236468837,0.004858310293371915
28,98.8,4403109888,66.4,83.8,70049792,1.1000000000000085,23.4,7143424,74.90127236468837,0.004858310293371915
29,96.0,4401045504,66.4,81.0,67985408,1.1000000000000085,23.4,7143424,74.90127236468837,0.004858310293371915
30,98.2,4403343360,66.4,83.2,70283264,1.1000000000000085,23.4,7143424,74.90127236468837,0.004858310293371915
31,99.3,4403752960,66.4,84.3,70692864,1.1000000000000085,23.4,7143424,74.9057128334452,0.009298779050197936
32,99.8,4400996352,66.4,84.8,67936256,1.1000000000000085,23.4,7143424,74.9057128334452,0.009298779050197936
33,98.8,4404133888,66.4,83.8,71073792,1.1000000000000085,23.4,7143424,74.9057128334452,0.009298779050197936
34,99.5,4406403072,66.5,84.5,73342976,1.2000000000000028,23.4,7143424,74.90597709751633,0.00956304312133227
35,99.5,4405051392,66.6,84.5,71991296,1.2999999999999972,23.4,7143424,74.90606518430319,0.009651129908192502
36,99.3,4410056704,66.6,84.3,76996608,1.2999999999999972,23.4,7143424,74.90606518430319,0.009651129908192502
37,98.7,4416380928,66.7,83.7,83320832,1.4000000000000057,23.4,7143424,74.90636467475282,0.009950620357827233
38,99.0,4418842624,66.8,84.0,85782528,1.5,23.4,7143424,74.90636467475282,0.009950620357827233
39,99.5,4414111744,66.6,84.5,81051648,1.2999999999999972,23.4,7143424,74.90636467475282,0.009950620357827233
40,99.5,4415197184,66.6,84.5,82137088,1.2999999999999972,23.4,7143424,74.90636467475282,0.009950620357827233
41,98.7,4413378560,66.6,83.7,80318464,1.2999999999999972,23.4,7143424,74.90636467475282,0.009950620357827233
42,98.5,4423794688,66.7,83.5,90734592,1.4000000000000057,23.4,7143424,74.90636467475282,0.009950620357827233
43,98.5,4424896512,66.7,83.5,91836416,1.4000000000000057,23.4,7143424,74.90636467475282,0.009950620357827233
44,96.2,4424892416,66.7,81.2,91832320,1.4000000000000057,23.4,7143424,74.90647037555769,0.010056321162693393
45,99.0,4424335360,66.7,84.0,91275264,1.4000000000000057,23.4,7143424,74.90647037555769,0.010056321162693393
46,98.7,4426027008,66.7,83.7,92966912,1.4000000000000057,23.4,7143424,74.90680508889847,0.010391034503470564
47,99.7,4424777728,66.7,84.7,91717632,1.4000000000000057,23.4,7143424,74.90680508889847,0.010391034503470564
48,99.5,4427829248,66.7,84.5,94769152,1.4000000000000057,23.4,18780160,74.90867329890857,0.012259244513572298
49,98.8,4428992512,66.7,83.8,95932416,1.4000000000000057,23.4,18780160,74.90867329890857,0.012259244513572298
50,99.5,4427141120,66.7,84.5,94081024,1.4000000000000057,23.4,18780160,74.90867329890857,0.012259244513572298
51,99.3,4430594048,66.8,84.3,97533952,1.5,23.4,18780160,74.90899033676033,0.012576282365330371
52,98.5,4425977856,66.7,83.5,92917760,1.4000000000000057,23.4,18780160,74.90899033676033,0.012576282365330371
53,99.7,4423630848,66.7,84.7,90570752,1.4000000000000057,23.4,18780160,74.90899033676033,0.012576282365330371
54,99.7,4424716288,66.7,84.7,91656192,1.4000000000000057,23.4,18780160,74.90923691621718,0.012822861822186837
55,95.7,4427218944,66.7,80.7,94158848,1.4000000000000057,23.4,18780160,74.90923691621718,0.012822861822186837
56,98.8,4426035200,66.7,83.8,92975104,1.4000000000000057,23.4,18780160,74.9093249791344,0.012910924739401253
57,98.7,4439355392,66.9,83.7,106295296,1.6000000000000085,23.4,18780160,74.9093249791344,0.012910924739401253
58,99.7,4438134784,67.0,84.7,105074688,1.7000000000000028,23.4,18780160,74.9093249791344,0.012910924739401253
59,96.8,4435484672,67.5,81.8,102424576,2.200000000000003,23.4,18780160,74.9093249791344,0.012910924739401253
60,98.5,4442574848,67.4,83.5,109514752,2.1000000000000085,23.4,18780160,74.9093249791344,0.012910924739401253
61,99.8,4439023616,67.4,84.8,105963520,2.1000000000000085,23.4,18780160,74.9093249791344,0.012910924739401253
62,99.7,4443140096,67.4,84.7,110080000,2.1000000000000085,23.4,18780160,74.91043451892948,0.014020464534482358
63,99.8,4451655680,67.5,84.8,118595584,2.200000000000003,23.4,18780160,74.91050496258757,0.014090908192571305
64,98.7,4379246592,66.2,83.7,46186496,0.9000000000000057,23.4,18780160,74.91050496258757,0.014090908192571305
65,98.7,4385021952,66.4,83.7,51961856,1.1000000000000085,23.4,18780160,74.91050496258757,0.014090908192571305
66,99.3,4400328704,66.4,84.3,67268608,1.1000000000000085,23.4,18780160,74.91050496258757,0.014090908192571305
67,100.0,4415885312,66.8,85.0,82825216,1.5,23.4,18780160,74.91050496258757,0.014090908192571305
68,99.8,4427087872,66.8,84.8,94027776,1.5,23.4,18780160,74.91050496258757,0.014090908192571305
69,99.0,4434329600,66.8,84.0,101269504,1.5,23.4,18780160,74.91068107000217,0.014267015607174471
70,99.5,4432769024,66.9,84.5,99708928,1.6000000000000085,23.4,18780160,74.91068107000217,0.014267015607174471
71,99.5,4435197952,66.9,84.5,102137856,1.6000000000000085,23.4,18780160,74.91068107000217,0.014267015607174471
72,98.0,4437409792,66.9,83.0,104349696,1.6000000000000085,23.4,18780160,74.91068107000217,0.014267015607174471
73,96.2,4441489408,67.0,81.2,108429312,1.7000000000000028,23.4,18780160,74.91076912278238,0.014355068387388314
74,96.5,4444819456,67.0,81.5,111759360,1.7000000000000028,23.4,18780160,74.91076912278238,0.014355068387388314
75,99.7,4399960064,66.4,84.7,66899968,1.1000000000000085,23.4,18780160,74.91076912278238,0.014355068387388314
76,99.5,4403339264,66.5,84.5,70279168,1.2000000000000028,23.4,18780160,74.91124459711574,0.014830542720744688
77,99.7,4415483904,66.6,84.7,82423808,1.2999999999999972,23.4,18780160,74.91124459711574,0.014830542720744688
78,97.5,4424941568,66.7,82.5,91881472,1.4000000000000057,23.4,18780160,74.91124459711574,0.014830542720744688
79,95.4,4422451200,66.7,80.4,89391104,1.4000000000000057,23.4,28291072,74.91413227629826,0.017718221903265885
80,97.5,4423458816,66.7,82.5,90398720,1.4000000000000057,23.4,28291072,74.91413227629826,0.017718221903265885
81,99.3,4429086720,66.8,84.3,96026624,1.5,23.4,28291072,74.91444917621364,0.018035121818641642
82,99.5,4441202688,67.0,84.5,108142592,1.7000000000000028,23.4,28291072,74.91444917621364,0.018035121818641642
83,99.0,4445425664,67.0,84.0,112365568,1.7000000000000028,23.4,28291072,74.91444917621364,0.018035121818641642
84,99.7,4448772096,67.0,84.7,115712000,1.7000000000000028,23.4,28291072,74.91444917621364,0.018035121818641642
85,99.5,4448411648,67.0,84.5,115351552,1.7000000000000028,23.4,28291072,74.91480127784047,0.0183872234454725
86,99.0,4449243136,67.1,84.0,116183040,1.7999999999999972,23.4,28291072,74.91480127784047,0.0183872234454725
87,99.5,4456861696,67.1,84.5,123801600,1.7999999999999972,23.4,28291072,74.91480127784047,0.0183872234454725
88,98.7,4454567936,67.1,83.7,121507840,1.7999999999999972,23.4,28291072,74.91480127784047,0.0183872234454725
89,99.3,4454064128,67.1,84.3,121004032,1.7999999999999972,23.4,28291072,74.91480127784047,0.0183872234454725
90,99.5,4459847680,67.1,84.5,126787584,1.7999999999999972,23.4,28291072,74.91480127784047,0.0183872234454725
91,93.5,4460904448,67.2,78.5,127844352,1.9000000000000057,23.4,28291072,74.91480127784047,0.0183872234454725
92,97.8,4465369088,67.3,82.8,132308992,2.0,23.4,28291072,74.91488930170279,0.01847524730779071
93,99.5,4466810880,67.2,84.5,133750784,1.9000000000000057,23.4,28291072,74.91520618249216,0.0187921280971608
94,95.7,4462133248,67.3,80.7,129073152,2.0,23.4,28291072,74.91777614199412,0.02136208759912961
95,99.0,4462186496,67.3,84.0,129126400,2.0,23.4,28291072,74.91777614199412,0.02136208759912961
96,99.2,4458668032,67.3,84.2,125607936,2.0,23.4,28291072,74.91777614199412,0.02136208759912961
97,99.5,4458696704,67.0,84.5,125636608,1.7000000000000028,23.4,28291072,74.91814575038559,0.021731695990595767
98,98.5,4475609088,67.1,83.5,142548992,1.7999999999999972,23.4,28291072,74.91814575038559,0.021731695990595767
99,99.2,4479205376,67.1,84.2,146145280,1.7999999999999972,23.4,28291072,74.91814575038559,0.021731695990595767
100,100.0,4478074880,67.1,85.0,145014784,1.7999999999999972,23.4,28291072,74.91814575038559,0.021731695990595767
101,100.0,4393156608,66.1,85.0,60096512,0.7999999999999972,23.4,28291072,74.91814575038559,0.021731695990595767
102,100.0,4395462656,66.0,85.0,62402560,0.7000000000000028,23.4,28291072,74.91821615074893,0.021802096353937372
103,98.7,4393148416,66.1,83.7,60088320,0.7999999999999972,23.4,28291072,74.91821615074893,0.021802096353937372
104,99.5,4390592512,66.0,84.5,57532416,0.7000000000000028,23.4,28291072,74.91821615074893,0.021802096353937372
105,99.0,4395536384,66.0,84.0,62476288,0.7000000000000028,23.4,28291072,74.91832175055293,0.021907696157938972
106,98.8,4395974656,66.1,83.8,62914560,0.7999999999999972,23.4,28291072,74.91811146944653,0.021697415051534108
107,98.2,4395044864,66.1,83.2,61984768,0.7999999999999972,23.4,28291072,74.91811146944653,0.021697415051534108
108,99.0,4400427008,66.1,84.0,67366912,0.7999999999999972,23.4,28291072,74.91811146944653,0.021697415051534108
109,99.7,4397408256,66.1,84.7,64348160,0.7999999999999972,23.4,28291072,74.91811146944653,0.021697415051534108
110,99.8,4398252032,66.1,84.8,65191936,0.7999999999999972,23.4,28291072,74.91811146944653,0.021697415051534108
111,98.5,4400021504,66.1,83.5,66961408,0.7999999999999972,23.4,37830656,74.92057589492444,0.02416184052944459
112,99.5,4399038464,66.1,84.5,65978368,0.7999999999999972,23.4,37830656,74.92133251666488,0.024918462269880592
113,97.2,4401147904,66.2,82.2,68087808,0.9000000000000057,23.4,37830656,74.92133251666488,0.024918462269880592
114,99.0,4405583872,66.2,84.0,72523776,0.9000000000000057,23.4,37830656,74.92142049297415,0.025006438579154633
115,99.5,4403621888,66.2,84.5,70561792,0.9000000000000057,23.4,37830656,74.92171960780874,0.02530555341374452
116,99.7,4403875840,66.2,84.7,70815744,0.9000000000000057,23.4,37830656,74.92171960780874,0.02530555341374452
117,99.8,4417429504,66.3,84.8,84369408,1.0,23.4,37830656,74.92171960780874,0.02530555341374452
118,99.2,4435218432,67.0,84.2,102158336,1.7000000000000028,23.4,37830656,74.92187795983257,0.025463905437575818
119,99.5,4386803712,67.2,84.5,53743616,1.9000000000000057,23.4,37830656,74.92187795983257,0.025463905437575818
120,98.7,4391690240,67.2,83.7,58630144,1.9000000000000057,23.4,37830656,74.92187795983257,0.025463905437575818
121,100.0,4389654528,66.9,85.0,56594432,1.6000000000000085,23.4,37830656,74.92187795983257,0.025463905437575818
122,99.5,4399611904,67.0,84.5,66551808,1.7000000000000028,23.4,37830656,74.92208909275362,0.025675038358627944
123,98.8,4406435840,67.0,83.8,73375744,1.7000000000000028,23.4,37830656,74.92208909275362,0.025675038358627944
124,99.0,4395532288,66.3,84.0,62472192,1.0,23.4,37830656,74.92208909275362,0.025675038358627944
125,99.7,4398800896,66.3,84.7,65740800,1.0,23.4,37830656,74.92328544549163,0.026871391096634056
126,99.8,4409090048,66.4,84.8,76029952,1.1000000000000085,23.4,37830656,74.92328544549163,0.026871391096634056
127,99.5,4408180736,66.5,84.5,75120640,1.2000000000000028,23.4,37830656,74.92342618536826,0.027012130973261606
128,99.5,4411228160,66.4,84.5,78168064,1.1000000000000085,23.4,37830656,74.92342618536826,0.027012130973261606
129,99.8,4409028608,66.3,84.8,75968512,1.0,23.4,37830656,74.92342618536826,0.027012130973261606
130,98.7,4407029760,66.3,83.7,73969664,1.0,23.4,37830656,74.92342618536826,0.027012130973261606
131,97.5,4415868928,66.4,82.5,82808832,1.1000000000000085,23.4,37830656,74.92342618536826,0.027012130973261606
132,98.2,4418375680,66.4,83.2,85315584,1.1000000000000085,23.4,37830656,74.92376043624395,0.027346381848957435
133,99.7,4418899968,66.5,84.7,85839872,1.2000000000000028,23.4,37830656,74.92376043624395,0.027346381848957435
134,100.0,4420423680,66.5,85.0,87363584,1.2000000000000028,23.4,37830656,74.92248159902573,0.026067544630734574
135,99.0,4398112768,66.2,84.0,65052672,0.9000000000000057,23.4,37830656,74.81868079904446,-0.07773325535053743
136,99.7,4405571584,66.2,84.7,72511488,0.9000000000000057,23.6,37830656,74.80178944412819,-0.09462461026680558
137,99.8,4412502016,66.3,84.8,79441920,1.0,23.6,37830656,74.78256182594166,-0.11385222845333942
138,99.7,4388569088,66.0,84.7,55508992,0.7000000000000028,24.0,37830656,74.76383643530497,-0.13257761909002852
139,98.0,4380106752,66.2,83.0,47046656,0.9000000000000057,24.2,37830656,74.74573297611417,-0.1506810782808259
140,99.8,4401106944,66.5,84.8,68046848,1.2000000000000028,24.2,37830656,74.7553985585213,-0.14101549587368822
141,99.7,4429742080,66.9,84.7,96681984,1.6000000000000085,24.2,37830656,74.75504528125518,-0.141368773139817
142,100.0,4453523456,67.2,85.0,120463360,1.9000000000000057,24.2,51544064,74.76003394411792,-0.13638011027707364
143,100.0,4456099840,67.3,85.0,123039744,2.0,24.2,51544064,74.75992951367087,-0.1364845407241262
144,99.5,4461387776,67.3,84.5,128327680,2.0,24.2,51544064,74.75972065365201,-0.13669340074298475
145,99.5,4467118080,67.4,84.5,134057984,2.1000000000000085,24.2,51544064,74.75632684190089,-0.14008721249410883
146,100.0,4568596480,68.2,85.0,235536384,2.9000000000000057,24.2,51609600,74.75973037009518,-0.13668368429981115
147,100.0,4663713792,69.3,85.0,330653696,4.0,24.2,51609600,74.75973037009518,-0.13668368429981115
148,99.8,4720402432,70.2,84.8,387342336,4.900000000000006,24.2,51609600,74.75983612223935,-0.13657793215564595
149,100.0,4693442560,69.8,85.0,360382464,4.5,24.2,51609600,74.75952289342055,-0.13689116097444298
150,98.5,4698882048,69.8,83.5,365821952,4.5,24.2,51609600,74.75952289342055,-0.13689116097444298
151,100.0,4703100928,69.9,85.0,370040832,4.6000000000000085,24.2,51609600,74.75529456124794,-0.14111949314705896
152,99.7,4704559104,70.0,84.7,371499008,4.700000000000003,24.2,51609600,74.75513796553813,-0.14127608885686982
153,99.5,4723359744,70.1,84.5,390299648,4.799999999999997,24.3,51609600,74.75594880248907,-0.14046525190592263
154,100.0,4723531776,70.3,85.0,390471680,5.0,24.3,51609600,74.76615097273658,-0.13026308165841272
155,98.7,4352131072,65.8,83.7,19070976,0.5,24.3,51609600,74.76322948698443,-0.1331845674105665
156,96.0,4358086656,65.8,81.0,25026560,0.5,24.3,51609600,74.75709048732642,-0.13932356706857263
157,99.3,4351164416,65.7,84.3,18104320,0.4000000000000057,24.3,51609600,74.757055933139,-0.13935812125599512
158,99.8,4365697024,65.8,84.8,32636928,0.5,24.3,51609600,74.7568133776893,-0.13960067670569742
159,99.8,4380147712,65.9,84.8,47087616,0.6000000000000085,24.3,51609600,74.75420498072928,-0.14220907366571112
160,98.8,4384727040,66.0,83.8,51666944,0.7000000000000028,24.3,51609600,74.74438212830921,-0.1520319260857832
161,97.7,4432891904,66.6,82.7,99831808,1.2999999999999972,24.3,51609600,74.73494375163513,-0.1614703027598665
162,100.0,4473327616,67.1,85.0,140267520,1.7999999999999972,24.3,51609600,74.73494375163513,-0.1614703027598665
163,99.5,4630302720,68.9,84.5,297242624,3.6000000000000085,24.4,51609600,74.72168402610681,-0.17473002828818096
164,98.5,4692975616,69.8,83.5,359915520,4.5,24.4,51609600,74.71918340361013,-0.177230650784864
165,99.8,4707672064,70.0,84.8,374611968,4.700000000000003,24.4,51609600,74.70338699420998,-0.1930270601850168
166,100.0,4726267904,70.0,85.0,393207808,4.700000000000003,24.5,51609600,74.7036488044856,-0.19276524990939947
167,100.0,4613189632,68.6,85.0,280129536,3.299999999999997,24.6,51609600,74.68894592224659,-0.20746813214840643
168,100.0,4600156160,68.5,85.0,267096064,3.200000000000003,24.6,51609600,74.68154530844701,-0.21486874594798167
169,99.8,4603224064,68.6,84.8,270163968,3.299999999999997,24.6,92278784,74.70523404086447,-0.19118001353052705
170,99.8,4604817408,68.6,84.8,271757312,3.299999999999997,24.6,92278784,74.7029455851034,-0.19346846929160222
171,99.8,4619309056,68.7,84.8,286248960,3.4000000000000057,24.6,92278784,74.7029455851034,-0.19346846929160222
172,99.8,4614713344,68.7,84.8,281653248,3.4000000000000057,24.6,92278784,74.73118354230864,-0.1652305120863531
173,99.5,4609552384,68.6,84.5,276492288,3.299999999999997,24.6,102682624,74.72543030666442,-0.170983747730574
174,100.0,4629118976,68.8,85.0,296058880,3.5,24.6,102682624,74.72532658566597,-0.17108746872902714
175,100.0,4623781888,68.8,85.0,290721792,3.5,24.6,102682624,74.72532658566597,-0.17108746872902714
176,99.8,4391739392,66.0,84.8,58679296,0.7000000000000028,24.6,102682624,74.72632714160203,-0.17008691279296784
177,99.7,4412809216,66.3,84.7,79749120,1.0,24.6,102682624,74.71828640419656,-0.17812765019843368
178,100.0,4424519680,67.5,85.0,91459584,2.200000000000003,24.6,102682624,74.68714041869049,-0.20927363570450552
179,100.0,4448055296,67.6,85.0,114995200,2.299999999999997,24.6,102682624,74.67838690661951,-0.21802714777548715
180,98.8,4458958848,67.7,83.8,125898752,2.4000000000000057,24.6,102682624,74.67838690661951,-0.21802714777548715
181,99.7,4472827904,68.0,84.7,139767808,2.700000000000003,24.6,102682624,74.67621179590455,-0.2202022584904455
182,99.5,4480659456,68.1,84.5,147599360,2.799999999999997,24.6,102682624,74.67621179590455,-0.2202022584904455
183,99.7,4492181504,67.7,84.7,159121408,2.4000000000000057,24.6,102682624,74.67621179590455,-0.2202022584904455
184,100.0,4485644288,67.8,85.0,152584192,2.5,24.6,102682624,74.67621179590455,-0.2202022584904455
185,98.0,4575285248,68.9,83.0,242225152,3.6000000000000085,24.6,102682624,74.67030856261606,-0.22610549177893802
186,100.0,4441006080,67.2,85.0,107945984,1.9000000000000057,24.6,102682624,74.6702567839973,-0.2261572703976924
187,99.7,4453683200,67.4,84.7,120623104,2.1000000000000085,24.6,102682624,74.6702567839973,-0.2261572703976924
188,100.0,4477845504,67.5,85.0,144785408,2.200000000000003,24.6,102682624,74.6702567839973,-0.2261572703976924
189,100.0,4495835136,67.7,85.0,162775040,2.4000000000000057,24.6,102682624,74.6702567839973,-0.2261572703976924
190,100.0,4433686528,67.0,85.0,100626432,1.7000000000000028,24.6,102682624,74.66999789198066,-0.22641616241433837
191,100.0,4355612672,66.0,85.0,22552576,0.7000000000000028,24.6,102682624,74.66362971360422,-0.23278434079077215
192,99.8,4597030912,68.1,84.8,263970816,2.799999999999997,24.6,102682624,74.66301783209583,-0.23339622229916301
193,99.7,4570963968,67.8,84.7,237903872,2.5,24.6,102682624,74.66301783209583,-0.23339622229916301
194,100.0,4599689216,68.2,85.0,266629120,2.9000000000000057,24.6,102682624,74.66301783209583,-0.23339622229916301
195,100.0,4633022464,68.6,85.0,299962368,3.299999999999997,24.6,102682624,74.66301783209583,-0.23339622229916301
196,99.8,4693975040,69.3,84.8,360914944,4.0,24.6,102682624,74.66301783209583,-0.23339622229916301
197,99.7,4721946624,69.4,84.7,388886528,4.1000000000000085,24.9,102682624,74.66825178412364,-0.22816227027135483
198,99.7,4660600832,68.7,84.7,327540736,3.4000000000000057,24.9,102682624,74.6671130806935,-0.22930097370149838
199,98.2,4676358144,68.9,83.2,343298048,3.6000000000000085,24.9,102682624,74.6671130806935,-0.22930097370149838
200,100.0,4555325440,67.5,85.0,222265344,2.200000000000003,24.9,102682624,74.66680253124018,-0.2296115231548157
201,99.2,4571631616,67.6,84.2,238571520,2.299999999999997,24.9,102682624,74.66509455542109,-0.23131949897390314
202,100.0,4300791808,64.3,85.0,-32268288,-1.0,24.9,102682624,74.66475633576908,-0.231657718625911
203,99.0,4300279808,64.3,84.0,-32780288,-1.0,24.9,102682624,74.66453733913076,-0.23187671526423514
204,99.3,4303519744,64.3,84.3,-29540352,-1.0,24.9,58638336,74.6811260713984,-0.21528798299659968
205,99.5,4302880768,64.3,84.5,-30179328,-1.0,24.9,58638336,74.68097088199092,-0.21544317240407906
206,99.7,4309721088,64.4,84.7,-23339008,-0.8999999999999915,24.9,58638336,74.68142685857133,-0.21498719582366732
207,99.0,4268371968,63.9,84.0,-64688128,-1.3999999999999986,24.9,58638336,74.68110336573093,-0.21531068866406144
208,98.2,4270600192,64.0,83.2,-62459904,-1.2999999999999972,24.9,58638336,74.68110336573093,-0.21531068866406144
209,99.5,4272472064,64.0,84.5,-60588032,-1.2999999999999972,24.9,58638336,74.68110336573093,-0.21531068866406144
210,99.7,4283969536,64.1,84.7,-49090560,-1.2000000000000028,24.9,58638336,74.68110336573093,-0.21531068866406144
211,99.8,4288847872,64.2,84.8,-44212224,-1.0999999999999943,24.9,58638336,74.68110336573093,-0.21531068866406144
212,99.0,4289601536,64.2,84.0,-43458560,-1.0999999999999943,24.9,58638336,74.68120858828566,-0.21520546610933877
213,99.2,4294471680,64.2,84.2,-38588416,-1.0999999999999943,24.9,58638336,74.68120858828566,-0.21520546610933877
214,99.0,4291280896,64.3,84.0,-41779200,-1.0,24.9,58638336,74.66827979179882,-0.2281342625961713
215,99.8,4294836224,64.4,84.8,-38223872,-0.8999999999999915,24.9,58638336,74.66812466282686,-0.22828939156813988
216,98.5,4301180928,64.4,83.5,-31879168,-0.8999999999999915,24.9,58638336,74.66812466282686,-0.22828939156813988
217,98.8,4279320576,64.2,83.8,-53739520,-1.0999999999999943,24.9,58638336,74.66844043215796,-0.22797362223703033
218,99.5,4290318336,64.2,84.5,-42741760,-1.0999999999999943,24.9,58638336,74.66844043215796,-0.22797362223703033
219,98.5,4295729152,64.2,83.5,-37330944,-1.0999999999999943,24.9,58638336,74.66844043215796,-0.22797362223703033
220,100.0,4299550720,64.3,85.0,-33509376,-1.0,24.9,58638336,74.66844043215796,-0.22797362223703033
221,99.8,4310327296,64.4,84.8,-22732800,-0.8999999999999915,24.9,58638336,74.66844043215796,-0.22797362223703033
222,99.5,4310872064,64.4,84.5,-22188032,-0.8999999999999915,24.9,58638336,74.66844043215796,-0.22797362223703033
223,98.2,4309700608,64.4,83.2,-23359488,-0.8999999999999915,24.9,58638336,74.66844043215796,-0.22797362223703033
224,99.5,4315705344,64.5,84.5,-17354752,-0.7999999999999972,24.9,58638336,74.66865094067191,-0.22776311372308555
225,99.0,4322787328,64.6,84.0,-10272768,-0.7000000000000028,24.9,58638336,74.66789469857241,-0.2285193558225842
226,99.5,4326739968,64.6,84.5,-6320128,-0.7000000000000028,24.9,58638336,74.66796486822815,-0.2284491861668414
227,100.0,4329066496,64.6,85.0,-3993600,-0.7000000000000028,24.9,58638336,74.66796486822815,-0.2284491861668414
228,96.3,4329472000,64.6,81.3,-3588096,-0.7000000000000028,24.9,58638336,74.66821045896197,-0.2282035954330297
229,97.0,4325859328,64.6,82.0,-7200768,-0.7000000000000028,24.9,58638336,74.66821045896197,-0.2282035954330297
230,99.2,4331425792,64.7,84.2,-1634304,-0.5999999999999943,24.9,58638336,74.66821045896197,-0.2282035954330297
231,99.7,4336201728,64.7,84.7,3141632,-0.5999999999999943,24.9,58638336,74.66821045896197,-0.2282035954330297
232,98.2,4335759360,64.8,83.2,2699264,-0.5,24.9,58638336,74.66784851149875,-0.22856554289624853
233,95.2,4340977664,64.8,80.2,7917568,-0.5,24.9,58638336,74.66784851149875,-0.22856554289624853
234,99.5,4341166080,64.8,84.5,8105984,-0.5,24.9,58638336,74.66784851149875,-0.22856554289624853
235,99.0,4339286016,64.8,84.0,6225920,-0.5,24.9,75669504,74.67189802044908,-0.22451603394591757
236,100.0,4344000512,64.8,85.0,10940416,-0.5,24.9,75669504,74.67221366033733,-0.2242003940576609
237,99.5,4345630720,65.0,84.5,12570624,-0.29999999999999716,24.9,75669504,74.67221366033733,-0.2242003940576609
238,99.8,4399706112,65.8,84.8,66646016,0.5,24.9,75669504,74.67168369201373,-0.22473036238126554
239,99.5,4342153216,66.2,84.5,9093120,0.9000000000000057,24.9,75669504,74.67168369201373,-0.22473036238126554
240,99.3,4343070720,66.2,84.3,10010624,0.9000000000000057,24.9,75669504,74.6719467194672,-0.22446733492779458
241,99.5,4349054976,66.0,84.5,15994880,0.7000000000000028,24.9,75669504,74.6719467194672,-0.22446733492779458
242,99.0,4350566400,66.0,84.0,17506304,0.7000000000000028,24.9,75669504,74.6719467194672,-0.22446733492779458
