Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
0,99.2,4382146560,65.8,85.5,86859776,0.5999999999999943,22.7,0,74.81121073385331,0.00036356587750674407
1,99.5,4370911232,65.7,85.8,75624448,0.5,22.7,0,74.81121073385331,0.00036356587750674407
2,98.5,4377468928,65.7,84.8,82182144,0.5,22.7,0,74.81121073385331,0.00036356587750674407
3,95.0,4387176448,65.8,81.3,91889664,0.5999999999999943,22.7,0,74.81121073385331,0.00036356587750674407
4,96.5,4397207552,65.9,82.8,101920768,0.7000000000000028,22.7,0,74.81121073385331,0.00036356587750674407
5,99.7,4401414144,65.9,86.0,106127360,0.7000000000000028,22.7,0,74.81121073385331,0.00036356587750674407
6,99.3,4405346304,65.9,85.6,110059520,0.7000000000000028,22.7,0,74.81121073385331,0.00036356587750674407
7,97.5,4408279040,66.0,83.8,112992256,0.7999999999999972,22.7,0,74.81121073385331,0.00036356587750674407
8,99.5,4409061376,66.0,85.8,113774592,0.7999999999999972,22.7,8720384,74.81546367502558,0.004616507049775009
9,99.3,4408872960,66.0,85.6,113586176,0.7999999999999972,22.7,8720384,74.81628138368528,0.005434215709470891
10,99.8,4409655296,66.0,86.1,114368512,0.7999999999999972,22.7,8720384,74.81628138368528,0.005434215709470891
11,99.8,4417609728,66.1,86.1,122322944,0.8999999999999915,22.7,8720384,74.81628138368528,0.005434215709470891
12,99.5,4417482752,66.1,85.8,122195968,0.8999999999999915,22.7,8720384,74.81628138368528,0.005434215709470891
13,99.3,4420505600,66.2,85.6,125218816,1.0,22.7,8720384,74.81628138368528,0.005434215709470891
14,99.5,4423081984,66.2,85.8,127795200,1.0,22.7,8720384,74.81639040749461,0.005543239518800647
15,99.2,4425355264,66.2,85.5,130068480,1.0,22.7,8720384,74.81639040749461,0.005543239518800647
16,100.0,4430278656,66.3,86.3,134991872,1.0999999999999943,22.7,8720384,74.81639040749461,0.005543239518800647
17,99.3,4430602240,66.2,85.6,135315456,1.0,22.7,8720384,74.81639040749461,0.005543239518800647
18,94.7,4429754368,66.2,81.0,134467584,1.0,22.7,8720384,74.81677198339366,0.005924815417856166
19,99.7,4419608576,66.2,86.0,124321792,1.0,22.7,8720384,74.81677198339366,0.005924815417856166
20,99.8,4426424320,66.2,86.1,131137536,1.0,22.7,8720384,74.81677198339366,0.005924815417856166
