Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
0,47.1,4388315136,66.0,32.400000000000006,42385408,0.5,23.2,0,74.73113676486717,-0.00021151404239105887
1,48.8,4392095744,66.1,34.099999999999994,46166016,0.5999999999999943,23.2,0,74.73113676486717,-0.00021151404239105887
2,57.6,4398104576,66.1,42.900000000000006,52174848,0.5999999999999943,23.2,0,74.73122616343657,-0.00012211547299045833
3,71.5,4399484928,66.1,56.8,53555200,0.5999999999999943,23.2,0,74.73149815503378,0.00014987612421180074
4,54.5,4400680960,66.2,39.8,54751232,0.7000000000000028,23.2,0,74.7322848072203,0.0009365283107314326
5,49.2,4399849472,66.1,34.5,53919744,0.5999999999999943,23.2,0,74.73253509537182,0.0011868164622512722
6,55.2,4400529408,66.2,40.5,54599680,0.7000000000000028,23.2,0,74.7326244827957,0.001276203886135363
7,61.3,4401811456,66.2,46.599999999999994,55881728,0.7000000000000028,23.2,0,74.7326244827957,0.001276203886135363
8,61.4,4410658816,66.2,46.7,64729088,0.7000000000000028,23.2,0,74.73291051830218,0.0015622393926122413
9,52.6,4410593280,66.3,37.900000000000006,64663552,0.7999999999999972,23.2,0,74.7330177799475,0.0016695010379379482
10,57.5,4409872384,66.3,42.8,63942656,0.7999999999999972,23.2,0,74.73364345472876,0.0022951758191993576
11,51.8,4412129280,66.3,37.099999999999994,66199552,0.7999999999999972,23.2,0,74.73364345472876,0.0022951758191993576
12,48.4,4411719680,66.3,33.7,65789952,0.7999999999999972,23.2,0,74.73400096926304,0.0026526903534715984
13,50.3,4415598592,66.3,35.599999999999994,69668864,0.7999999999999972,23.2,0,74.73478746562584,0.0034391867162781864
14,48.3,4419612672,66.3,33.599999999999994,73682944,0.7999999999999972,23.2,0,74.73496620797043,0.0036179290608657766
15,13.9,4382269440,65.9,-0.7999999999999989,36339712,0.4000000000000057,23.2,0,74.73527006415208,0.003921785242511078
