Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
53,98.3,4386590720,65.8,67.9,42954752,-0.10000000000000853,22.7,10047488,74.71548179996162,-0.03980532214009713
54,91.7,4390871040,65.8,61.300000000000004,47235072,-0.10000000000000853,22.7,10047488,74.71499857714872,-0.04028854495300038
55,93.2,4383723520,65.8,62.800000000000004,40087552,-0.10000000000000853,22.7,10047488,74.71499857714872,-0.04028854495300038
56,95.7,4382142464,65.9,65.30000000000001,38506496,0.0,22.7,10047488,74.71499857714872,-0.04028854495300038
57,97.8,4380459008,65.8,67.4,36823040,-0.10000000000000853,22.7,10047488,74.71456905100678,-0.0407180710949433
58,94.8,4385722368,65.9,64.4,42086400,0.0,22.7,10047488,74.71484160262145,-0.040445519480272196
59,91.9,4385894400,65.8,61.50000000000001,42258432,-0.10000000000000853,22.7,10047488,74.71484160262145,-0.040445519480272196
60,95.1,4386914304,65.8,64.69999999999999,43278336,-0.10000000000000853,22.7,10047488,74.71484160262145,-0.040445519480272196
61,95.5,4389335040,65.8,65.1,45699072,-0.10000000000000853,22.7,10047488,74.71484160262145,-0.040445519480272196
62,92.6,4386603008,65.8,62.199999999999996,42967040,-0.10000000000000853,22.7,10047488,74.71616793660557,-0.03911918549614768
63,94.5,4387192832,65.8,64.1,43556864,-0.10000000000000853,22.7,10047488,74.71647678892853,-0.03881033317318838
64,97.2,4390133760,65.8,66.80000000000001,46497792,-0.10000000000000853,22.7,10047488,74.7158862280268,-0.03940089407491598
65,44.8,4340015104,65.2,14.399999999999999,-3620864,-0.7000000000000028,22.7,10047488,74.7158862280268,-0.03940089407491598
