Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
0,99.0,4455137280,66.8,80.8,82653184,0.8999999999999915,22.8,0,74.70766283002888,-6.91934199608113e-05
1,98.0,4462518272,66.9,79.8,90034176,1.0,22.8,0,74.70766283002888,-6.91934199608113e-05
2,96.8,4465885184,67.0,78.6,93401088,1.0999999999999943,22.8,0,74.70766283002888,-6.91934199608113e-05
3,98.0,4473602048,67.0,79.8,101117952,1.0999999999999943,22.8,0,74.70766283002888,-6.91934199608113e-05
4,99.5,4460212224,66.8,81.3,87728128,0.8999999999999915,22.8,0,74.70766283002888,-6.91934199608113e-05
5,98.5,4464877568,66.9,80.3,92393472,1.0,22.8,0,74.70766283002888,-6.91934199608113e-05
6,97.7,4471308288,66.9,79.5,98824192,1.0,22.8,0,74.70766283002888,-6.91934199608113e-05
7,98.7,4472725504,67.0,80.5,100241408,1.0999999999999943,22.8,0,74.70775351333985,2.1489891011583495e-05
8,97.5,4478930944,67.0,79.3,106446848,1.0999999999999943,22.8,0,74.70775351333985,2.1489891011583495e-05
9,98.2,4483330048,67.0,80.0,110845952,1.0999999999999943,22.8,0,74.70775351333985,2.1489891011583495e-05
10,96.5,4480593920,67.1,78.3,108109824,1.1999999999999886,22.8,3166208,74.71090888754414,0.003176864095294718
11,99.5,4493008896,67.2,81.3,120524800,1.2999999999999972,22.8,3166208,74.71090888754414,0.003176864095294718
12,98.7,4495626240,67.2,80.5,123142144,1.2999999999999972,22.8,3166208,74.71090888754414,0.003176864095294718
13,98.7,4495089664,67.2,80.5,122605568,1.2999999999999972,22.8,3166208,74.71090888754414,0.003176864095294718
14,96.5,4496015360,67.2,78.3,123531264,1.2999999999999972,22.8,3166208,74.71090888754414,0.003176864095294718
15,96.7,4501975040,67.3,78.5,129490944,1.3999999999999915,22.8,3166208,74.71090888754414,0.003176864095294718
16,100.0,4501311488,67.3,81.8,128827392,1.3999999999999915,22.8,3166208,74.71090888754414,0.003176864095294718
17,99.7,4405477376,66.2,81.5,32993280,0.29999999999999716,22.8,3166208,74.71073254321625,0.003000519767411447
18,98.7,4449816576,67.1,80.5,77332480,1.1999999999999886,22.8,3166208,74.71073254321625,0.003000519767411447
19,99.7,4404117504,67.4,81.5,31633408,1.5,22.8,3166208,74.71053890060347,0.0028068771546259086
20,98.8,4401418240,67.4,80.6,28934144,1.5,22.8,3166208,74.70416513127425,-0.0035668921745894977
21,98.0,4408868864,67.1,79.8,36384768,1.1999999999999886,22.8,3166208,74.70416513127425,-0.0035668921745894977
