Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
56,52.6,4346642432,65.6,32.2,19419136,0.19999999999998863,23.4,25276416,74.79823032578093,0.015986337371998616
57,53.1,4341620736,65.7,32.7,14397440,0.29999999999999716,23.4,25276416,74.79853262744783,0.01628863903889055
58,52.6,4357361664,65.7,32.2,30138368,0.29999999999999716,23.4,25276416,74.79853262744783,0.01628863903889055
59,53.2,4358635520,65.8,32.800000000000004,31412224,0.3999999999999915,23.4,25276416,74.79853262744783,0.01628863903889055
60,46.2,4356259840,65.8,25.800000000000004,29036544,0.3999999999999915,23.4,25276416,74.79853262744783,0.01628863903889055
61,51.6,4361248768,65.8,31.200000000000003,34025472,0.3999999999999915,23.4,25276416,74.79853262744783,0.01628863903889055
62,61.7,4366413824,65.9,41.300000000000004,39190528,0.5,23.4,25276416,74.79853262744783,0.01628863903889055
63,47.3,4368576512,65.9,26.9,41353216,0.5,23.4,25276416,74.80159080117878,0.019346812769839516
64,50.6,4370481152,65.9,30.200000000000003,43257856,0.5,23.4,25276416,74.80159080117878,0.019346812769839516
65,57.5,4372516864,65.9,37.1,45293568,0.5,23.4,25276416,74.8013797064067,0.01913571799777003
66,49.1,4376719360,66.0,28.700000000000003,49496064,0.5999999999999943,23.4,25276416,74.8013797064067,0.01913571799777003
67,53.4,4382789632,66.1,33.0,55566336,0.6999999999999886,23.4,25276416,74.80166415153177,0.019420163122831013
68,49.3,4382494720,66.1,28.9,55271424,0.6999999999999886,23.4,25276416,74.80166415153177,0.019420163122831013
69,53.2,4379463680,66.1,32.800000000000004,52240384,0.6999999999999886,23.4,25276416,74.80166415153177,0.019420163122831013
70,53.4,4379090944,66.0,33.0,51867648,0.5999999999999943,23.4,25276416,74.80166415153177,0.019420163122831013
71,48.0,4380348416,66.0,27.6,53125120,0.5999999999999943,23.4,25276416,74.80166415153177,0.019420163122831013
72,55.0,4382330880,66.1,34.6,55107584,0.6999999999999886,23.4,25276416,74.80168416775078,0.019440179341842168
73,56.9,4380286976,66.0,36.5,53063680,0.5999999999999943,23.4,25276416,74.80168416775078,0.019440179341842168
74,48.3,4381216768,66.0,27.9,53993472,0.5999999999999943,23.4,25276416,74.80168416775078,0.019440179341842168
75,49.9,4382212096,66.1,29.5,54988800,0.6999999999999886,23.4,25276416,74.80168416775078,0.019440179341842168
76,55.4,4385345536,66.1,35.0,58122240,0.6999999999999886,23.4,33206272,74.80655423182456,0.024310243415627042
77,52.1,4385476608,66.1,31.700000000000003,58253312,0.6999999999999886,23.4,33206272,74.80667862485954,0.024434636450607172
78,51.5,4383100928,66.2,31.1,55877632,0.7999999999999972,23.4,33206272,74.80667862485954,0.024434636450607172
79,57.1,4370743296,66.0,36.7,43520000,0.5999999999999943,23.4,33206272,74.80667862485954,0.024434636450607172
80,49.8,4374581248,66.0,29.4,47357952,0.5999999999999943,23.4,33206272,74.80667862485954,0.024434636450607172
81,49.7,4377436160,66.1,29.300000000000004,50212864,0.6999999999999886,23.4,33206272,74.80667862485954,0.024434636450607172
82,63.1,4380925952,66.1,42.7,53702656,0.6999999999999886,23.4,33206272,74.80667862485954,0.024434636450607172
83,48.8,4383817728,66.2,28.4,56594432,0.7999999999999972,23.4,33206272,74.80667862485954,0.024434636450607172
84,48.5,4382449664,65.9,28.1,55226368,0.5,23.4,33206272,74.80667862485954,0.024434636450607172
85,55.2,4388626432,65.9,34.800000000000004,61403136,0.5,23.4,33206272,74.80667862485954,0.024434636450607172
86,50.3,4390776832,65.9,29.9,63553536,0.5,23.4,33206272,74.80667862485954,0.024434636450607172
87,54.5,4402626560,66.1,34.1,75403264,0.6999999999999886,23.4,33206272,74.80667862485954,0.024434636450607172
88,47.0,4410769408,66.0,26.6,83546112,0.5999999999999943,23.4,33206272,74.80682242193016,0.024578433521227794
89,46.1,4411420672,66.1,25.700000000000003,84197376,0.6999999999999886,23.4,33206272,74.80682242193016,0.024578433521227794
90,54.9,4411174912,66.1,34.5,83951616,0.6999999999999886,23.4,33206272,74.80682242193016,0.024578433521227794
91,80.6,4353392640,65.3,60.199999999999996,26169344,-0.10000000000000853,23.4,33206272,74.80682242193016,0.024578433521227794
92,48.2,4351819776,65.3,27.800000000000004,24596480,-0.10000000000000853,23.4,33206272,74.80682242193016,0.024578433521227794
93,48.3,4354093056,65.4,27.9,26869760,0.0,23.4,33206272,74.80682242193016,0.024578433521227794
94,26.3,4312035328,64.8,5.900000000000002,-15187968,-0.6000000000000085,23.4,33206272,74.80811956468074,0.025875576271801037
