Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
21,88.4,4390486016,66.3,72.7,18513920,0.29999999999999716,23.2,12468224,74.75080190916952,0.015743332000468513
22,68.8,4321599488,66.4,53.099999999999994,-50372608,0.4000000000000057,23.2,12468224,74.75080190916952,0.015743332000468513
23,68.3,4323418112,66.5,52.599999999999994,-48553984,0.5,23.2,12468224,74.75080190916952,0.015743332000468513
24,79.8,4335022080,66.3,64.1,-36950016,0.29999999999999716,23.2,12468224,74.75080190916952,0.015743332000468513
25,64.8,4331663360,66.2,49.099999999999994,-40308736,0.20000000000000284,23.2,12468224,74.75106967221228,0.01601109504322551
26,66.8,4329742336,66.2,51.099999999999994,-42229760,0.20000000000000284,23.2,12468224,74.75106967221228,0.01601109504322551
27,74.6,4337594368,65.7,58.89999999999999,-34377728,-0.29999999999999716,23.2,12468224,74.75106967221228,0.01601109504322551
28,64.4,4334919680,65.5,48.7,-37052416,-0.5,23.2,12468224,74.75091112831443,0.015852551145371763
29,72.7,4342636544,65.8,57.0,-29335552,-0.20000000000000284,23.2,12468224,74.75271392578307,0.017655348614013633
30,74.8,4351344640,65.7,59.099999999999994,-20627456,-0.29999999999999716,23.2,12468224,74.7531601230329,0.018101545863842716
31,64.5,4354314240,65.7,48.8,-17657856,-0.29999999999999716,23.2,12468224,74.7531601230329,0.018101545863842716
32,65.7,4356046848,65.8,50.0,-15925248,-0.20000000000000284,23.2,12468224,74.7531601230329,0.018101545863842716
33,74.9,4360790016,65.8,59.2,-11182080,-0.20000000000000284,23.2,12468224,74.7531601230329,0.018101545863842716
34,74.9,4362301440,65.8,59.2,-9670656,-0.20000000000000284,23.2,12468224,74.7531601230329,0.018101545863842716
35,66.2,4362358784,65.9,50.5,-9613312,-0.09999999999999432,23.2,12468224,74.7531601230329,0.018101545863842716
36,75.9,4366807040,65.9,60.2,-5165056,-0.09999999999999432,23.2,12468224,74.75328505543663,0.018226478267578727
37,73.7,4368822272,65.9,58.0,-3149824,-0.09999999999999432,23.2,12468224,74.75355276356687,0.018494186397816748
38,76.6,4369444864,66.0,60.89999999999999,-2527232,0.0,23.2,12468224,74.75390969890918,0.01885112174012704
39,73.8,4371767296,65.9,58.099999999999994,-204800,-0.09999999999999432,23.2,35762176,74.76507667555322,0.030018098384161362
40,67.8,4373557248,66.0,52.099999999999994,1585152,0.0,23.2,35762176,74.7651479982731,0.03008942110403723
41,72.6,4371644416,66.0,56.89999999999999,-327680,0.0,23.2,35762176,74.76521932058982,0.030160743420765357
42,65.7,4375515136,66.0,50.0,3543040,0.0,23.2,35762176,74.76521932058982,0.030160743420765357
43,67.4,4379422720,66.0,51.7,7450624,0.0,23.2,35762176,74.76521932058982,0.030160743420765357
44,92.8,4368211968,65.9,77.1,-3760128,-0.09999999999999432,23.2,35762176,74.76521932058982,0.030160743420765357
45,72.9,4370644992,65.9,57.2,-1327104,-0.09999999999999432,23.2,35762176,74.76521932058982,0.030160743420765357
46,72.0,4371664896,65.9,56.3,-307200,-0.09999999999999432,23.2,35762176,74.76543328512106,0.030374707952006474
47,63.4,4368588800,65.9,47.7,-3383296,-0.09999999999999432,23.2,35762176,74.76543328512106,0.030374707952006474
48,68.7,4339859456,65.6,53.0,-32112640,-0.4000000000000057,23.2,35762176,74.76543328512106,0.030374707952006474
