Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
0,70.1,4395978752,66.4,51.3,35717120,0.30000000000001137,23.2,0,74.76676912783738,0.0034355322305259506
1,72.6,4397215744,66.4,53.8,36954112,0.30000000000001137,23.2,0,74.76676912783738,0.0034355322305259506
2,77.7,4399017984,66.5,58.900000000000006,38756352,0.4000000000000057,23.2,0,74.76701950097629,0.003685905369437137
3,70.0,4403724288,66.5,51.2,43462656,0.4000000000000057,23.2,0,74.76701950097629,0.003685905369437137
4,64.0,4413108224,66.5,45.2,52846592,0.4000000000000057,23.2,0,74.76701950097629,0.003685905369437137
5,74.9,4416299008,66.6,56.10000000000001,56037376,0.5,23.2,0,74.76701950097629,0.003685905369437137
6,71.9,4418846720,66.6,53.10000000000001,58585088,0.5,23.2,0,74.76701950097629,0.003685905369437137
7,61.1,4417748992,66.5,42.3,57487360,0.4000000000000057,23.2,0,74.76880773605565,0.005474140448797016
8,70.8,4420104192,66.6,52.0,59842560,0.5,23.2,0,74.76900442644072,0.0056708308338642155
9,86.0,4426678272,66.7,67.2,66416640,0.6000000000000085,23.2,0,74.76900442644072,0.0056708308338642155
10,60.5,4426485760,66.7,41.7,66224128,0.6000000000000085,23.2,0,74.76900442644072,0.0056708308338642155
11,74.0,4427415552,66.7,55.2,67153920,0.6000000000000085,23.2,0,74.76900442644072,0.0056708308338642155
12,99.8,4420669440,66.6,81.0,60407808,0.5,23.2,0,74.76900442644072,0.0056708308338642155
13,99.5,4418236416,66.6,80.7,57974784,0.5,23.2,0,74.76884546397093,0.0055118683640813515
14,88.2,4321988608,65.4,69.4,-38273024,-0.6999999999999886,23.2,0,74.76884546397093,0.0055118683640813515
15,76.1,4326940672,65.4,57.3,-33320960,-0.6999999999999886,23.2,0,74.76884546397093,0.0055118683640813515
16,46.2,4301746176,65.1,27.400000000000002,-58515456,-1.0,23.2,0,74.76826260736458,0.004929011757724311
