Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
0,60.1,4344020992,65.8,45.8,39419904,0.5,23.2,0,74.76595910529095,-0.0028783070486753104
1,67.2,4346765312,65.8,52.900000000000006,42164224,0.5,23.2,0,74.76617368092478,-0.0026637314148416635
2,68.7,4347473920,65.8,54.400000000000006,42872832,0.5,23.2,0,74.76617368092478,-0.0026637314148416635
3,71.8,4356108288,65.9,57.5,51507200,0.6000000000000085,23.2,0,74.76685314635762,-0.001984265982002853
4,84.4,4363149312,65.9,70.10000000000001,58548224,0.6000000000000085,23.2,0,74.76653526931261,-0.0023021430270091514
5,66.0,4354293760,65.9,51.7,49692672,0.6000000000000085,23.2,0,74.76653526931261,-0.0023021430270091514
6,53.4,4350795776,65.9,39.099999999999994,46194688,0.6000000000000085,23.2,0,74.76653526931261,-0.0023021430270091514
7,53.6,4357177344,65.9,39.3,52576256,0.6000000000000085,23.2,0,74.76653526931261,-0.0023021430270091514
8,67.2,4364328960,66.1,52.900000000000006,59727872,0.7999999999999972,23.2,11010048,74.77025448243761,0.001417070097986084
9,81.2,4359892992,66.0,66.9,55291904,0.7000000000000028,23.2,11010048,74.7700425871989,0.001205174859279623
10,56.3,4361781248,65.9,42.0,57180160,0.6000000000000085,23.2,11010048,74.77013196246162,0.0012945501219974176
11,56.7,4378234880,66.1,42.400000000000006,73633792,0.7999999999999972,23.2,11010048,74.76992006892125,0.0010826565816302036
12,55.4,4380422144,66.1,41.099999999999994,75821056,0.7999999999999972,23.2,11010048,74.7708137916963,0.0019763793566767163
13,74.1,4388290560,66.2,59.8,83689472,0.9000000000000057,23.2,11010048,74.77093890783217,0.0021014954925533402
14,65.0,4387082240,66.2,50.7,82481152,0.9000000000000057,23.2,11010048,74.77093890783217,0.0021014954925533402
15,46.9,4371845120,66.0,32.599999999999994,67244032,0.7000000000000028,23.2,11010048,74.77093890783217,0.0021014954925533402
16,54.4,4374515712,66.0,40.099999999999994,69914624,0.7000000000000028,23.2,11010048,74.77093890783217,0.0021014954925533402
17,58.7,4371554304,66.0,44.400000000000006,66953216,0.7000000000000028,23.2,11010048,74.77093890783217,0.0021014954925533402
18,51.1,4372209664,66.0,36.8,67608576,0.7000000000000028,23.2,11010048,74.77093890783217,0.0021014954925533402
19,49.6,4340445184,65.5,35.3,35844096,0.20000000000000284,23.2,11010048,74.77093890783217,0.0021014954925533402
