Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
17,97.7,4375924736,65.6,61.2,116514816,1.1999999999999886,22.7,0,74.61752048971363,0.0030728221140066125
18,98.0,4381024256,65.7,61.5,121614336,1.2999999999999972,22.7,0,74.61752048971363,0.0030728221140066125
19,98.5,4384514048,65.7,62.0,125104128,1.2999999999999972,22.7,0,74.61752048971363,0.0030728221140066125
20,97.0,4385873920,65.7,60.5,126464000,1.2999999999999972,22.7,8495104,74.6218504530512,0.0074027854515748
21,96.5,4383064064,65.6,60.0,123654144,1.1999999999999886,22.7,8495104,74.6218504530512,0.0074027854515748
22,99.8,4383506432,65.7,63.3,124096512,1.2999999999999972,22.7,8495104,74.6242343964703,0.00978672887067944
23,99.0,4381708288,65.6,62.5,122298368,1.1999999999999886,22.7,8495104,74.6242343964703,0.00978672887067944
24,98.8,4390469632,65.7,62.3,131059712,1.2999999999999972,22.7,8495104,74.62443765774347,0.009989990143850491
25,99.3,4383682560,65.6,62.8,124272640,1.1999999999999886,22.7,8495104,74.6252321932955,0.010784525695882508
26,99.5,4384202752,65.6,63.0,124792832,1.1999999999999886,22.7,8495104,74.6252321932955,0.010784525695882508
27,99.0,4386881536,65.6,62.5,127471616,1.1999999999999886,22.7,8495104,74.6252321932955,0.010784525695882508
28,97.8,4382429184,65.6,61.3,123019264,1.1999999999999886,22.7,8495104,74.6252321932955,0.010784525695882508
29,99.0,4357271552,65.3,62.5,97861632,0.8999999999999915,22.7,8495104,74.6252321932955,0.010784525695882508
30,99.7,4351000576,65.2,63.2,91590656,0.7999999999999972,22.7,8495104,74.6252321932955,0.010784525695882508
31,97.8,4347535360,65.2,61.3,88125440,0.7999999999999972,22.7,8495104,74.6252321932955,0.010784525695882508
32,96.0,4348551168,65.2,59.5,89141248,0.7999999999999972,22.7,8495104,74.62550934515471,0.01106167755509091
33,99.3,4347756544,65.1,62.8,88346624,0.6999999999999886,22.7,8495104,74.62550934515471,0.01106167755509091
34,99.3,4350373888,65.2,62.8,90963968,0.7999999999999972,22.7,8495104,74.62560172776239,0.011154060162766655
35,99.7,4347117568,65.2,63.2,87707648,0.7999999999999972,22.7,8495104,74.62567563336418,0.011227965764561532
36,98.5,4350259200,65.2,62.0,90849280,0.7999999999999972,22.7,8495104,74.62574953853547,0.011301870935852776
37,99.5,4398821376,66.1,63.0,139411456,1.6999999999999886,22.7,8495104,74.62574953853547,0.011301870935852776
38,98.5,4314324992,66.0,62.0,54915072,1.5999999999999943,22.7,8495104,74.62574953853547,0.011301870935852776
39,99.5,4328726528,66.2,63.0,69316608,1.7999999999999972,22.7,8495104,74.62574953853547,0.011301870935852776
40,98.5,4339499008,66.1,62.0,80089088,1.6999999999999886,22.7,8495104,74.62574953853547,0.011301870935852776
41,95.8,4341252096,66.1,59.3,81842176,1.6999999999999886,22.7,8495104,74.62574953853547,0.011301870935852776
42,98.5,4341293056,66.1,62.0,81883136,1.6999999999999886,22.7,8495104,74.62574953853547,0.011301870935852776
43,97.5,4344561664,65.4,61.0,85151744,1.0,22.7,8495104,74.62574953853547,0.011301870935852776
44,99.5,4346937344,65.5,63.0,87527424,1.0999999999999943,22.7,8495104,74.62574953853547,0.011301870935852776
45,98.0,4342734848,65.4,61.5,83324928,1.0,22.7,8495104,74.62589734758652,0.011449679986895944
46,98.8,4343984128,65.4,62.3,84574208,1.0,22.7,8495104,74.62589734758652,0.011449679986895944
47,99.2,4344729600,65.4,62.7,85319680,1.0,22.7,8495104,74.62589734758652,0.011449679986895944
48,99.5,4348764160,65.4,63.0,89354240,1.0,22.7,8495104,74.62589734758652,0.011449679986895944
49,99.7,4354629632,65.6,63.2,95219712,1.1999999999999886,22.7,8495104,74.62589734758652,0.011449679986895944
50,98.0,4348600320,65.5,61.5,89190400,1.0999999999999943,22.7,8495104,74.62589734758652,0.011449679986895944
51,98.5,4353110016,65.5,62.0,93700096,1.0999999999999943,22.7,8495104,74.62617448491592,0.011726817316301208
52,99.2,4351451136,65.5,62.7,92041216,1.0999999999999943,22.7,15667200,74.6331194167181,0.01867174911848224
53,99.7,4356337664,65.6,63.2,96927744,1.1999999999999886,22.7,15667200,74.63290210431607,0.018454436716453415
54,99.8,4373450752,65.8,63.3,114040832,1.3999999999999915,22.7,15667200,74.63386227980783,0.019414612208208837
55,93.8,4366901248,65.7,57.3,107491328,1.2999999999999972,22.7,15667200,74.63386227980783,0.019414612208208837
56,96.7,4372017152,65.7,60.2,112607232,1.2999999999999972,22.7,15667200,74.63400999266273,0.019562325063105845
57,99.0,4374294528,65.8,62.5,114884608,1.3999999999999915,22.7,15667200,74.63400999266273,0.019562325063105845
58,97.0,4374790144,65.8,60.5,115380224,1.3999999999999915,22.7,15667200,74.63400999266273,0.019562325063105845
59,98.5,4382777344,65.9,62.0,123367424,1.5,22.7,15667200,74.63436080379844,0.019913136198823622
60,99.8,4380790784,65.8,63.3,121380864,1.3999999999999915,22.7,15667200,74.63436080379844,0.019913136198823622
61,98.2,4353957888,65.6,61.7,94547968,1.1999999999999886,22.7,15667200,74.63436080379844,0.019913136198823622
62,97.8,4358082560,65.6,61.3,98672640,1.1999999999999886,22.7,15667200,74.63436080379844,0.019913136198823622
63,99.5,4358422528,65.6,63.0,99012608,1.1999999999999886,22.7,15667200,74.63476699404374,0.02031932644412393
64,99.3,4364668928,65.7,62.8,105259008,1.2999999999999972,22.7,15667200,74.63476699404374,0.02031932644412393
65,99.3,4359057408,65.6,62.8,99647488,1.1999999999999886,22.7,15667200,74.63476699404374,0.02031932644412393
66,98.2,4359598080,65.6,61.7,100188160,1.1999999999999886,22.7,15667200,74.63476699404374,0.02031932644412393
67,99.0,4356055040,65.6,62.5,96645120,1.1999999999999886,22.7,15667200,74.63476699404374,0.02031932644412393
68,98.8,4357677056,65.6,62.3,98267136,1.1999999999999886,22.7,15667200,74.63476699404374,0.02031932644412393
69,95.2,4357033984,65.6,58.7,97624064,1.1999999999999886,22.7,15667200,74.63476699404374,0.02031932644412393
70,99.2,4357799936,65.6,62.7,98390016,1.1999999999999886,22.7,15667200,74.63476699404374,0.02031932644412393
71,96.3,4357906432,65.6,59.8,98496512,1.1999999999999886,22.7,15667200,74.63508085941424,0.02063319181462475
72,97.7,4358406144,65.6,61.2,98996224,1.1999999999999886,22.7,15667200,74.63508085941424,0.02063319181462475
73,99.5,4357550080,65.6,63.0,98140160,1.1999999999999886,22.7,15667200,74.63515470896081,0.020707041361191614
74,98.0,4363223040,65.6,61.5,103813120,1.1999999999999886,22.7,15667200,74.6352654824744,0.020817814874774854
75,98.5,4365307904,65.7,62.0,105897984,1.2999999999999972,22.7,15667200,74.63543164093065,0.020983973331027528
76,98.8,4362305536,65.7,62.3,102895616,1.2999999999999972,22.7,15667200,74.63543164093065,0.020983973331027528
77,98.0,4361953280,65.6,61.5,102543360,1.1999999999999886,22.7,15667200,74.63543164093065,0.020983973331027528
78,99.0,4363042816,65.6,62.5,103632896,1.1999999999999886,22.7,15667200,74.63543164093065,0.020983973331027528
79,97.8,4365955072,65.7,61.3,106545152,1.2999999999999972,22.7,15667200,74.63543164093065,0.020983973331027528
80,96.7,4373250048,65.8,60.2,113840128,1.3999999999999915,22.7,15667200,74.63543164093065,0.020983973331027528
81,98.5,4374097920,65.8,62.0,114688000,1.3999999999999915,22.7,15667200,74.63543164093065,0.020983973331027528
82,99.5,4371009536,65.8,63.0,111599616,1.3999999999999915,22.7,23044096,74.64163854811491,0.027190880515291838
83,99.5,4376154112,65.8,63.0,116744192,1.3999999999999915,22.7,23044096,74.64142128950806,0.026973621908439327
84,99.5,4379422720,65.8,63.0,120012800,1.3999999999999915,22.7,23044096,74.64162426796754,0.027176600367923243
85,99.0,4383305728,65.9,62.5,123895808,1.5,22.7,23044096,74.6426391115257,0.028191443926075976
86,97.0,4384518144,65.9,60.5,125108224,1.5,22.7,23044096,74.6426391115257,0.028191443926075976
87,98.7,4385968128,65.9,62.2,126558208,1.5,22.7,23044096,74.6426391115257,0.028191443926075976
88,99.0,4387205120,66.0,62.5,127795200,1.5999999999999943,22.7,23044096,74.6426391115257,0.028191443926075976
89,99.3,4370735104,65.7,62.8,111325184,1.2999999999999972,22.7,23044096,74.6426391115257,0.028191443926075976
90,99.0,4372897792,65.7,62.5,113487872,1.2999999999999972,22.7,23044096,74.6426391115257,0.028191443926075976
91,97.2,4372176896,65.8,60.7,112766976,1.3999999999999915,22.7,23044096,74.6426391115257,0.028191443926075976
92,99.5,4374052864,65.8,63.0,114642944,1.3999999999999915,22.7,23044096,74.6426391115257,0.028191443926075976
93,99.3,4375576576,65.8,62.8,116166656,1.3999999999999915,22.7,23044096,74.64311882747828,0.028671159878655317
94,99.5,4384772096,65.9,63.0,125362176,1.5,22.7,23044096,74.64311882747828,0.028671159878655317
95,98.8,4383252480,65.9,62.3,123842560,1.5,22.7,23044096,74.64337712855013,0.028929460950507746
96,97.0,4387708928,65.9,60.5,128299008,1.5,22.7,23044096,74.64345092788982,0.029003260290195954
97,99.8,4419850240,66.3,63.3,160440320,1.8999999999999915,22.7,23044096,74.64345092788982,0.029003260290195954
98,99.5,4349018112,66.5,63.0,89608192,2.0999999999999943,22.7,23044096,74.64345092788982,0.029003260290195954
99,99.0,4354498560,66.6,62.5,95088640,2.1999999999999886,22.7,23044096,74.64345092788982,0.029003260290195954
100,98.2,4363812864,66.4,61.7,104402944,2.0,22.7,23044096,74.64345092788982,0.029003260290195954
101,98.7,4368941056,66.4,62.2,109531136,2.0,22.7,23044096,74.64345092788982,0.029003260290195954
102,98.7,4371197952,66.5,62.2,111788032,2.0999999999999943,22.7,23044096,74.64345092788982,0.029003260290195954
103,99.7,4372082688,65.8,63.2,112672768,1.3999999999999915,22.7,23044096,74.64380146888693,0.02935380128731424
104,98.5,4382978048,65.9,62.0,123568128,1.5,22.7,23044096,74.64380146888693,0.02935380128731424
105,98.2,4385603584,65.9,61.7,126193664,1.5,22.7,23044096,74.64380146888693,0.02935380128731424
106,99.0,4383227904,65.9,62.5,123817984,1.5,22.7,23044096,74.64380146888693,0.02935380128731424
107,99.0,4389502976,65.9,62.5,130093056,1.5,22.7,23044096,74.64380146888693,0.02935380128731424
108,97.2,4390866944,66.0,60.7,131457024,1.5999999999999943,22.7,23044096,74.64407820493325,0.02963053733363097
109,99.2,4396191744,66.1,62.7,136781824,1.6999999999999886,22.7,23044096,74.64407820493325,0.02963053733363097
110,99.8,4401967104,66.1,63.3,142557184,1.6999999999999886,22.7,23044096,74.64407820493325,0.02963053733363097
111,98.2,4359311360,65.6,61.7,99901440,1.1999999999999886,22.7,23044096,74.64407820493325,0.02963053733363097
112,97.0,4358750208,65.6,60.5,99340288,1.1999999999999886,22.7,23044096,74.64418889766043,0.02974123006080731
113,95.7,4355522560,65.5,59.2,96112640,1.0999999999999943,22.7,23044096,74.64418889766043,0.02974123006080731
114,96.0,4353888256,65.5,59.5,94478336,1.0999999999999943,22.7,23044096,74.64418889766043,0.02974123006080731
115,97.3,4351070208,65.5,60.8,91660288,1.0999999999999943,22.7,31154176,74.64991078189684,0.03546311429721527
116,98.2,4353376256,65.5,61.7,93966336,1.0999999999999943,22.7,31154176,74.65083275687368,0.03638508927406292
117,99.5,4352823296,65.5,63.0,93413376,1.0999999999999943,22.7,31154176,74.65083275687368,0.03638508927406292
118,94.9,4348882944,65.5,58.400000000000006,89473024,1.0999999999999943,22.7,31154176,74.65083275687368,0.03638508927406292
119,98.5,4355612672,65.5,62.0,96202752,1.0999999999999943,22.7,31154176,74.65083275687368,0.03638508927406292
120,99.3,4355612672,65.5,62.8,96202752,1.0999999999999943,22.7,31154176,74.63132978704064,0.01688211944102136
121,99.5,4354924544,65.6,63.0,95514624,1.1999999999999886,22.7,31154176,74.63132978704064,0.01688211944102136
122,99.0,4369440768,65.7,62.5,110030848,1.2999999999999972,22.7,31154176,74.63132978704064,0.01688211944102136
123,99.0,4370239488,65.7,62.5,110829568,1.2999999999999972,22.7,31154176,74.63155116106742,0.01710349346780049
124,99.5,4370440192,65.8,63.0,111030272,1.3999999999999915,22.7,31154176,74.63188321486356,0.017435547263943363
125,99.7,4374740992,65.8,63.2,115331072,1.3999999999999915,22.7,31154176,74.63188321486356,0.017435547263943363
126,98.7,4377722880,65.8,62.2,118312960,1.3999999999999915,22.7,31154176,74.63188321486356,0.017435547263943363
127,94.8,4375896064,65.8,58.3,116486144,1.3999999999999915,22.7,31154176,74.63188321486356,0.017435547263943363
128,99.3,4378312704,65.8,62.8,118902784,1.3999999999999915,22.7,31154176,74.6320307915383,0.017583123938678114
129,98.5,4377559040,65.8,62.0,118149120,1.3999999999999915,22.7,31154176,74.6320307915383,0.017583123938678114
130,98.0,4375621632,65.8,61.5,116211712,1.3999999999999915,22.7,31154176,74.6320307915383,0.017583123938678114
131,98.8,4376174592,65.8,62.3,116764672,1.3999999999999915,22.7,31154176,74.63210457923178,0.017656911632158767
132,99.7,4380934144,65.8,63.2,121524224,1.3999999999999915,22.7,31154176,74.63225215333098,0.017804485731360842
133,99.2,4385869824,65.9,62.7,126459904,1.5,22.7,31154176,74.63260263493537,0.01815496733574662
134,99.3,4394860544,66.0,62.8,135450624,1.5999999999999943,22.7,31154176,74.63260263493537,0.01815496733574662
135,98.0,4395778048,66.0,61.5,136368128,1.5999999999999943,22.7,31154176,74.63271331132474,0.01826564372511541
136,99.3,4396363776,66.1,62.8,136953856,1.6999999999999886,22.7,31154176,74.63271331132474,0.01826564372511541
137,95.5,4383764480,65.9,59.0,124354560,1.5,22.7,31154176,74.63271331132474,0.01826564372511541
138,97.7,4385640448,65.9,61.2,126230528,1.5,22.7,31154176,74.63271331132474,0.01826564372511541
139,99.3,4388507648,66.0,62.8,129097728,1.5999999999999943,22.7,31154176,74.63271331132474,0.01826564372511541
140,98.2,4391763968,66.0,61.7,132354048,1.5999999999999943,22.7,31154176,74.63271331132474,0.01826564372511541
141,98.8,4392382464,66.0,62.3,132972544,1.5999999999999943,22.7,31154176,74.63271331132474,0.01826564372511541
142,99.5,4394520576,66.0,63.0,135110656,1.5999999999999943,22.7,31154176,74.63271331132474,0.01826564372511541
143,98.7,4398075904,66.0,62.2,138665984,1.5999999999999943,22.7,31154176,74.63271331132474,0.01826564372511541
144,98.8,4401668096,66.1,62.3,142258176,1.6999999999999886,22.7,31154176,74.63271331132474,0.01826564372511541
145,98.7,4399742976,66.1,62.2,140333056,1.6999999999999886,22.7,31088640,74.63271331132474,0.01826564372511541
146,99.7,4400500736,66.1,63.2,141090816,1.6999999999999886,22.7,38547456,74.63979459204829,0.025346924448669483
147,98.3,4401496064,66.1,61.8,142086144,1.6999999999999886,22.7,38547456,74.64086381683873,0.026416149239111064
148,97.3,4399980544,66.1,60.8,140570624,1.6999999999999886,22.7,38547456,74.64086381683873,0.026416149239111064
149,98.7,4403228672,66.1,62.2,143818752,1.6999999999999886,22.7,38547456,74.64086381683873,0.026416149239111064
150,99.5,4404559872,66.1,63.0,145149952,1.6999999999999886,22.7,38547456,74.64086381683873,0.026416149239111064
151,97.7,4408598528,66.2,61.2,149188608,1.7999999999999972,22.7,38547456,74.64086381683873,0.026416149239111064
152,97.5,4410269696,66.2,61.0,150859776,1.7999999999999972,22.7,38547456,74.64104815682808,0.026600489228457036
153,99.3,4412293120,66.2,62.8,152883200,1.7999999999999972,22.7,38547456,74.6411587595353,0.026711091935680997
154,98.0,4409479168,66.2,61.5,150069248,1.7999999999999972,22.7,38547456,74.6411587595353,0.026711091935680997
155,98.2,4413321216,66.2,61.7,153911296,1.7999999999999972,22.7,38547456,74.64261493853928,0.02816727093966165
156,97.5,4383260672,66.1,61.0,123850752,1.6999999999999886,22.7,38547456,74.64272552757997,0.028277859980349263
157,97.5,4390117376,66.1,61.0,130707456,1.6999999999999886,22.7,38547456,74.6427992530712,0.028351585471583007
158,99.5,4397957120,66.2,63.0,138547200,1.7999999999999972,22.7,38547456,74.6427992530712,0.028351585471583007
159,99.7,4377137152,66.0,63.2,117727232,1.5999999999999943,22.7,38547456,74.6427992530712,0.028351585471583007
160,98.3,4353499136,65.7,61.8,94089216,1.2999999999999972,22.7,38547456,74.642965133859,0.028517466259373236
161,98.2,4336095232,65.0,61.7,76685312,0.5999999999999943,22.7,38547456,74.642965133859,0.028517466259373236
162,98.5,4333387776,65.0,62.0,73977856,0.5999999999999943,22.7,38547456,74.642965133859,0.028517466259373236
163,99.5,4334710784,65.0,63.0,75300864,0.5999999999999943,22.7,38547456,74.642965133859,0.028517466259373236
164,99.5,4351844352,65.2,63.0,92434432,0.7999999999999972,22.7,38547456,74.642965133859,0.028517466259373236
165,98.7,4352053248,65.3,62.2,92643328,0.8999999999999915,22.7,38547456,74.64327845831458,0.028830790714962973
166,99.0,4352499712,65.3,62.5,93089792,0.8999999999999915,22.7,38547456,74.64327845831458,0.028830790714962973
167,99.5,4357148672,65.3,63.0,97738752,0.8999999999999915,22.7,38547456,74.64327845831458,0.028830790714962973
168,99.5,4358316032,65.3,63.0,98906112,0.8999999999999915,22.7,38547456,74.64327845831458,0.028830790714962973
169,99.7,4365897728,65.4,63.2,106487808,1.0,22.7,38547456,74.64327845831458,0.028830790714962973
170,93.4,4367081472,65.4,56.900000000000006,107671552,1.0,22.7,38547456,74.64355491463925,0.029107247039632966
171,95.2,4365778944,65.4,58.7,106369024,1.0,22.7,38547456,74.64355491463925,0.029107247039632966
172,99.0,4366671872,65.4,62.5,107261952,1.0,22.7,38547456,74.64355491463925,0.029107247039632966
173,97.8,4373585920,65.5,61.3,114176000,1.0999999999999943,22.7,38547456,74.64386822451984,0.029420556920214835
174,97.7,4372221952,65.5,61.2,112812032,1.0999999999999943,22.7,38547456,74.64386822451984,0.029420556920214835
175,96.2,4372639744,65.5,59.7,113229824,1.0999999999999943,22.7,38547456,74.64386822451984,0.029420556920214835
176,99.5,4376170496,65.5,63.0,116760576,1.0999999999999943,22.7,47493120,74.65069048077517,0.036242813175547894
177,99.3,4373524480,65.5,62.8,114114560,1.0999999999999943,22.7,47493120,74.65069048077517,0.036242813175547894
178,99.0,4377104384,65.6,62.5,117694464,1.1999999999999886,22.7,47493120,74.65164826301873,0.03720059541910814
179,98.0,4382416896,65.6,61.5,123006976,1.1999999999999886,22.7,47493120,74.65164826301873,0.03720059541910814
180,98.8,4379734016,65.6,62.3,120324096,1.1999999999999886,22.7,47493120,74.65164826301873,0.03720059541910814
181,98.5,4379688960,65.6,62.0,120279040,1.1999999999999886,22.7,47493120,74.65164826301873,0.03720059541910814
182,98.7,4382855168,65.6,62.2,123445248,1.1999999999999886,22.7,47493120,74.65164826301873,0.03720059541910814
183,98.0,4393013248,65.8,61.5,133603328,1.3999999999999915,22.7,47493120,74.65164826301873,0.03720059541910814
184,95.7,4387762176,65.7,59.2,128352256,1.2999999999999972,22.7,47493120,74.65164826301873,0.03720059541910814
185,98.8,4387954688,65.7,62.3,128544768,1.2999999999999972,22.7,47493120,74.65194295068675,0.03749528308712513
186,99.3,4389625856,65.7,62.8,130215936,1.2999999999999972,22.7,47493120,74.65194295068675,0.03749528308712513
187,96.3,4388700160,65.7,59.8,129290240,1.2999999999999972,22.7,47493120,74.65205345679577,0.03760578919614943
188,98.5,4389158912,65.7,62.0,129748992,1.2999999999999972,22.7,47493120,74.65205345679577,0.03760578919614943
189,99.3,4382408704,65.6,62.8,122998784,1.1999999999999886,22.7,47493120,74.65205345679577,0.03760578919614943
190,96.7,4382924800,65.6,60.2,123514880,1.1999999999999886,22.7,47493120,74.65205345679577,0.03760578919614943
191,98.3,4387246080,65.6,61.8,127836160,1.1999999999999886,22.7,47493120,74.65225604882656,0.03780838122693808
192,99.0,4395548672,65.8,62.5,136138752,1.3999999999999915,22.7,47493120,74.65225604882656,0.03780838122693808
193,98.5,4394561536,65.8,62.0,135151616,1.3999999999999915,22.7,47493120,74.65225604882656,0.03780838122693808
194,94.7,4389969920,65.7,58.2,130560000,1.2999999999999972,22.7,47493120,74.65225604882656,0.03780838122693808
195,98.2,4392562688,65.8,61.7,133152768,1.3999999999999915,22.7,47493120,74.65225604882656,0.03780838122693808
196,99.3,4390440960,65.7,62.8,131031040,1.2999999999999972,22.7,47493120,74.65284538904857,0.03839772144894482
197,99.5,4399939584,65.8,63.0,140529664,1.3999999999999915,22.7,47493120,74.65284538904857,0.03839772144894482
198,100.0,4408135680,65.9,63.5,148725760,1.5,22.7,47493120,74.65284538904857,0.03839772144894482
199,99.3,4402651136,65.9,62.8,143241216,1.5,22.7,47493120,74.65284538904857,0.03839772144894482
200,97.2,4401045504,65.8,60.7,141635584,1.3999999999999915,22.7,47493120,74.65284538904857,0.03839772144894482
201,99.3,4398211072,65.8,62.8,138801152,1.3999999999999915,22.7,47493120,74.65314004888299,0.038692381283368604
202,98.5,4400074752,65.9,62.0,140664832,1.5,22.7,47493120,74.65314004888299,0.038692381283368604
203,98.3,4408799232,65.9,61.8,149389312,1.5,22.7,47493120,74.65314004888299,0.038692381283368604
204,99.0,4408365056,65.9,62.5,148955136,1.5,22.7,47493120,74.65347153300793,0.0390238654083106
205,99.5,4410245120,66.0,63.0,150835200,1.5999999999999943,22.7,47493120,74.65347153300793,0.0390238654083106
206,98.5,4407877632,65.9,62.0,148467712,1.5,22.7,47493120,74.65347153300793,0.0390238654083106
207,98.7,4403924992,65.9,62.2,144515072,1.5,22.7,54919168,74.65912681550245,0.044679147902826344
208,98.5,4409507840,66.0,62.0,150097920,1.5999999999999943,22.7,54919168,74.65912681550245,0.044679147902826344
209,99.3,4412686336,66.0,62.8,153276416,1.5999999999999943,22.7,54919168,74.65912681550245,0.044679147902826344
210,98.8,4412968960,66.0,62.3,153559040,1.5999999999999943,22.7,54919168,74.66012076363057,0.04567309603095282
211,98.8,4413628416,66.0,62.3,154218496,1.5999999999999943,22.7,54919168,74.66012076363057,0.04567309603095282
212,97.7,4414914560,66.0,61.2,155504640,1.5999999999999943,22.7,54919168,74.66012076363057,0.04567309603095282
213,98.8,4419710976,66.1,62.3,160301056,1.6999999999999886,22.7,54919168,74.66023119749845,0.04578352989882717
214,99.0,4420640768,66.1,62.5,161230848,1.6999999999999886,22.7,54919168,74.6603600357944,0.04591236819477729
215,99.3,4422430720,66.1,62.8,163020800,1.6999999999999886,22.7,54919168,74.6603600357944,0.04591236819477729
216,99.7,4452528128,66.8,63.2,193118208,2.3999999999999915,22.7,54919168,74.66063611344549,0.04618844584587123
217,96.8,4396130304,67.1,60.3,136720384,2.6999999999999886,22.7,54919168,74.65908389350707,0.04463622590745331
218,97.0,4402765824,67.2,60.5,143355904,2.799999999999997,22.7,54919168,74.65908389350707,0.04463622590745331
219,98.5,4421963776,67.2,62.0,162553856,2.799999999999997,22.7,54919168,74.65908389350707,0.04463622590745331
220,98.5,4423933952,67.1,62.0,164524032,2.6999999999999886,22.7,54919168,74.65908389350707,0.04463622590745331
221,99.0,4428689408,67.2,62.5,169279488,2.799999999999997,22.7,54919168,74.65908389350707,0.04463622590745331
222,99.0,4423049216,66.4,62.5,163639296,2.0,22.7,54919168,74.65952562010241,0.045077952502794005
223,97.5,4427681792,66.4,61.0,168271872,2.0,22.7,54919168,74.65952562010241,0.045077952502794005
224,99.0,4429201408,66.4,62.5,169791488,2.0,22.7,54919168,74.660022544115,0.045574876515374285
225,99.0,4439040000,67.1,62.5,179630080,2.6999999999999886,22.7,54919168,74.6614947971438,0.04704712954418255
226,99.5,4440649728,67.1,63.0,181239808,2.6999999999999886,22.7,54919168,74.6614947971438,0.04704712954418255
227,94.4,4378562560,66.3,57.900000000000006,119152640,1.8999999999999915,22.7,54919168,74.6616236111444,0.04717594354478649
228,98.2,4370952192,66.3,61.7,111542272,1.8999999999999915,22.7,54919168,74.6616236111444,0.04717594354478649
229,95.0,4373987328,66.2,58.5,114577408,1.7999999999999972,22.7,54919168,74.6616236111444,0.04717594354478649
230,99.3,4371705856,66.3,62.8,112295936,1.8999999999999915,22.7,54919168,74.6616236111444,0.04717594354478649
231,96.7,4372692992,66.3,60.2,113283072,1.8999999999999915,22.7,54919168,74.6616236111444,0.04717594354478649
232,98.3,4374593536,66.3,61.8,115183616,1.8999999999999915,22.7,54919168,74.6616236111444,0.04717594354478649
233,97.2,4372746240,66.2,60.7,113336320,1.7999999999999972,22.7,54919168,74.6616236111444,0.04717594354478649
234,98.2,4370231296,66.2,61.7,110821376,1.7999999999999972,22.7,54919168,74.6616236111444,0.04717594354478649
235,98.0,4373082112,65.8,61.5,113672192,1.3999999999999915,22.7,54919168,74.6619732425441,0.04752557494447274
236,98.8,4374085632,65.8,62.3,114675712,1.3999999999999915,22.7,54919168,74.66223085950662,0.04778319190700131
237,99.2,4374016000,65.8,62.7,114606080,1.3999999999999915,22.7,54919168,74.66223085950662,0.04778319190700131
238,99.0,4383232000,65.9,62.5,123822080,1.5,22.7,54919168,74.66223085950662,0.04778319190700131
239,98.7,4385832960,65.9,62.2,126423040,1.5,22.7,54919168,74.66223085950662,0.04778319190700131
240,99.8,4368400384,65.8,63.3,108990464,1.3999999999999915,22.7,63537152,74.66808103425994,0.05363336666032126
241,99.0,4369350656,65.7,62.5,109940736,1.2999999999999972,22.7,63537152,74.66929488296451,0.05484721536488735
242,93.2,4278398976,64.6,56.7,18989056,0.19999999999998863,22.7,63537152,74.66929488296451,0.05484721536488735
